osm_id,man_made,tower_type,telecom,communication_mobile_phone,name,geometry
4415688108,street_cabinet,,,,SPR 046:19,POINT (121.0363099 14.343080200000001)
4638767191,street_cabinet,,,,,POINT (121.03455530000001 14.3444678)
4364392089,street_cabinet,,,,SPR 048/047,POINT (121.03390270000001 14.3451806)
4357238091,street_cabinet,,,,,POINT (121.02049640000001 14.3480121)
4357239889,street_cabinet,,,,,POINT (121.04434180000001 14.344645600000002)
4188503292,street_cabinet,,,,SPR 032:6/7,POINT (121.04457430000001 14.345415800000001)
4562773392,street_cabinet,,,,,POINT (121.04737290000001 14.345954)
910197019,tower,communication,,,,POINT (121.04803910000001 14.3470057)
9492497937,tower,communication,,,,POINT (121.0478978 14.3470826)
910197177,tower,communication,,,,POINT (121.0479167 14.347191800000001)
4188506690,street_cabinet,,,,SPR 029,POINT (121.0428631 14.3480378)
4576148695,street_cabinet,,,,,POINT (121.04277420000001 14.348046600000002)
4386368091,street_cabinet,,,,,POINT (121.0403103 14.348336300000001)
4562713707,street_cabinet,,,,,POINT (121.04635820000001 14.3487317)
4188505990,street_cabinet,,,,SPR 028,POINT (121.04637910000001 14.3488547)
4358622990,street_cabinet,,,,,POINT (121.04976130000001 14.349520100000001)
4188502293,street_cabinet,,,,,POINT (121.04657990000001 14.350343200000001)
1738027905,tower,communication,,,,POINT (121.0397109 14.351485400000001)
4386384789,street_cabinet,,,,,POINT (121.04067280000001 14.352450500000002)
4188329995,street_cabinet,,,,,POINT (121.0480337 14.354514400000001)
9065142047,tower,communication,,,,POINT (121.0476378 14.3570372)
,tower,communication,,,,"POLYGON ((121.0476864 14.3570559, 121.0476552 14.3569912, 121.047591 14.3570202, 121.0476222 14.3570849, 121.0476864 14.3570559))"
4562769203,street_cabinet,,,,,POINT (121.0482312 14.357125300000002)
4358633291,street_cabinet,,,,,POINT (121.04968330000001 14.357770200000001)
,tower,communication,,yes,,"POLYGON ((121.008061 14.3490494, 121.0080199 14.3489824, 121.0079629 14.3490152, 121.0079089 14.3490462, 121.00795 14.3491133, 121.008061 14.3490494))"
12633136658,tower,communication,,yes,,POINT (121.0080068 14.3490534)
12762013223,tower,communication,,yes,,POINT (121.00711620000001 14.3493963)
4455815789,street_cabinet,,,,,POINT (121.0149389 14.350225100000001)
12633139136,tower,communication,,,,POINT (121.00991350000001 14.3507168)
12633139137,tower,communication,,yes,,POINT (121.0099699 14.350847600000002)
1166003354,tower,communication,,,,"LINESTRING (120.9800931 14.3538007, 120.980081 14.3536819, 120.9801988 14.3536706, 120.9802109 14.3537894, 120.9800931 14.3538007)"
4562778298,street_cabinet,,,,,POINT (121.00999180000001 14.361353600000001)
4386350398,street_cabinet,,,,,POINT (121.01653080000001 14.3617521)
4641946035,tower,communication,,,,POINT (121.01559680000001 14.3631817)
4414023189,street_cabinet,,,,SPR 077:42/43,POINT (121.0379005 14.3542263)
4414023289,street_cabinet,,,,SPR 077:42/43,POINT (121.03758010000001 14.3544251)
4388321296,street_cabinet,,,,,POINT (121.03889620000001 14.3563255)
4520362789,tower,communication,,,,POINT (121.03311240000001 14.356984400000002)
4613227090,street_cabinet,,,,,POINT (121.0271271 14.359471200000002)
4357238090,street_cabinet,,,,SPR 122,POINT (121.0298702 14.363845600000001)
4414022789,street_cabinet,,,,,POINT (121.0292368 14.364261)
4455815790,street_cabinet,,,,,POINT (121.03330100000001 14.3647117)
4395784390,street_cabinet,,,,MTP 9040:5,POINT (121.02162500000001 14.3689765)
4392799395,street_cabinet,,,,,POINT (121.0243023 14.3718725)
4388321297,street_cabinet,,,,,POINT (121.04014900000001 14.358344800000001)
4388453492,street_cabinet,,,,,POINT (121.04000710000001 14.358395900000001)
4388453493,street_cabinet,,,,,POINT (121.0402306 14.358543800000001)
4388455692,street_cabinet,,,,,POINT (121.03999030000001 14.3585808)
4386350397,street_cabinet,,,,,POINT (121.0413192 14.359699)
4357465691,mast,,,yes,,POINT (121.0403261 14.364042800000002)
7368306471,antenna,communication,,,POLYRESIN,POINT (121.0417022 14.364790800000002)
9135021303,tower,communication,,,,POINT (121.04386520000001 14.3669457)
4613227089,street_cabinet,,,,,POINT (121.04411320000001 14.367377600000001)
4529318294,street_cabinet,,,,ALA 124,POINT (121.0475236 14.368906500000001)
4388321299,street_cabinet,,,,,POINT (121.012219 14.3642164)
4388453494,street_cabinet,,,,,POINT (121.01414740000001 14.364516100000001)
4641946053,mast,,,yes,,POINT (121.01682790000001 14.364591)
4641946052,mast,,,yes,,POINT (121.0169309 14.3646557)
4388453495,street_cabinet,,,,,POINT (121.0144169 14.364985)
4388321298,street_cabinet,,,,,POINT (121.01478630000001 14.3650345)
4599102789,street_cabinet,,,,SPR 537:28/29,POINT (121.01831910000001 14.3665006)
4395784790,street_cabinet,,,,MTP 9040:3:6 MTP 9040:1:7 MTP 9040:1:8,POINT (121.0195865 14.368145700000001)
4395784791,street_cabinet,,,,MTP 9040:1,POINT (121.01856880000001 14.3689595)
1342465749,tower,communication,,,,"LINESTRING (120.9933221 14.3738999, 120.9933221 14.3738177, 120.9934046 14.3738177, 120.9934046 14.3738999, 120.9933221 14.3738999)"
4495518393,street_cabinet,,,,MTP 130:15/16,POINT (121.04932050000001 14.369038900000001)
4395186726,tower,communication,,,,POINT (121.04941290000001 14.3699265)
4414022689,street_cabinet,,,,MTP 1308:42/43,POINT (121.0473183 14.371060700000001)
4542839889,street_cabinet,,,,ALA 130,POINT (121.04958400000001 14.371188)
4681703560,utility_pole,,,,,POINT (121.04570050000001 14.371198300000001)
4529318389,street_cabinet,,,,ALA 125,POINT (121.0455553 14.3713881)
4464171991,street_cabinet,,,,MTP :32/33,POINT (121.0493574 14.371430700000001)
4388455893,street_cabinet,,,,MTP 127:12/13,POINT (121.048642 14.3731012)
4529307396,street_cabinet,,,,MTP 129A/B,POINT (121.04975 14.3731942)
4388455690,street_cabinet,,,,MTP 127:14/15,POINT (121.0485297 14.3734251)
4386360391,street_cabinet,,,,,POINT (121.0525516 14.347719900000001)
4386366190,street_cabinet,,,,,POINT (121.0527734 14.3477373)
4386384889,street_cabinet,,,,,POINT (121.0509959 14.347904600000001)
4386384989,street_cabinet,,,,,POINT (121.0509555 14.3481529)
4432290095,street_cabinet,,,,,POINT (121.0559647 14.348328700000001)
4425815390,street_cabinet,,,,,POINT (121.05466600000001 14.3488132)
4425815391,street_cabinet,,,,,POINT (121.05504350000001 14.348929100000001)
4425783296,street_cabinet,,,,,POINT (121.05544780000001 14.3489649)
4188506889,street_cabinet,,,,SPR 009:49/50,POINT (121.0571194 14.349035800000001)
4582289990,street_cabinet,,,,,POINT (121.05314120000001 14.349048400000001)
4425817090,street_cabinet,,,,,POINT (121.0551116 14.3490503)
4425783297,street_cabinet,,,,,POINT (121.05806340000001 14.349551100000001)
4484676890,street_cabinet,,,,,POINT (121.0526846 14.349656000000001)
4438422500,street_cabinet,,,,,POINT (121.0623963 14.3497053)
4438441294,street_cabinet,,,,,POINT (121.0585604 14.350190900000001)
4438441293,street_cabinet,,,,,POINT (121.06275210000001 14.3502434)
4438422499,street_cabinet,,,,,POINT (121.06322 14.350514800000001)
4562773301,street_cabinet,,,,,POINT (121.0537096 14.351112700000002)
4562773195,street_cabinet,,,,,POINT (121.05184630000001 14.3515101)
4562772998,street_cabinet,,,,,POINT (121.05397490000001 14.351576600000001)
4188342497,street_cabinet,,,,SPR 011:18/19,POINT (121.06000900000001 14.3525307)
4188506589,street_cabinet,,,,SPR 011:57/58,POINT (121.05644260000001 14.353200200000002)
4382223334,tower,communication,,,,POINT (121.06292040000001 14.3533038)
4188341102,street_cabinet,,,,SPR 091,POINT (121.0622273 14.353931500000002)
4438441292,street_cabinet,,,,,POINT (121.0600706 14.3541906)
4359853489,street_cabinet,,,,SPR 081:21,POINT (121.0542412 14.355682600000002)
4188506591,street_cabinet,,,,SPR 081:25,POINT (121.0531653 14.355715100000001)
4664934791,street_cabinet,,,,,POINT (121.05685220000001 14.356179800000001)
4357193895,street_cabinet,,,,SPR 090,POINT (121.0568324 14.356238200000002)
4638706392,street_cabinet,,,,,POINT (121.05024100000001 14.3562896)
4438422591,street_cabinet,,,,,POINT (121.056206 14.356860200000002)
4438441391,street_cabinet,,,,,POINT (121.0632425 14.3573959)
4358648589,street_cabinet,,,,,POINT (121.05333440000001 14.357787700000001)
4627491892,street_cabinet,,,,,POINT (121.06106380000001 14.3582917)
4627491891,street_cabinet,,,,,POINT (121.0597721 14.358665100000001)
4425783294,street_cabinet,,,,,POINT (121.0561134 14.3586839)
4188335091,street_cabinet,,,,SPR 087,POINT (121.06039580000001 14.3589006)
4464171989,street_cabinet,,,,,POINT (121.0547913 14.359249400000001)
4188359995,street_cabinet,,,,SPR 083:11/12,POINT (121.0546527 14.3596575)
4188506989,street_cabinet,,,,SPR 083:54,POINT (121.0521877 14.3599762)
4188507189,street_cabinet,,,,SPR 086,POINT (121.05793600000001 14.360121800000002)
4438441589,street_cabinet,,,,,POINT (121.05289880000001 14.3603222)
4438422590,street_cabinet,,,,,POINT (121.05287620000001 14.360518800000001)
4188359994,street_cabinet,,,,,POINT (121.0527246 14.3605625)
4438441392,street_cabinet,,,,,POINT (121.06303810000001 14.360725100000002)
4188329994,street_cabinet,,,,SPR 083,POINT (121.052976 14.360782)
4438441889,street_cabinet,,,,,POINT (121.0629724 14.3608478)
4438422594,street_cabinet,,,,,POINT (121.0626989 14.360898800000001)
4438427197,street_cabinet,,,,,POINT (121.06278630000001 14.3611818)
4188507294,street_cabinet,,,,SPR 086:67/68,POINT (121.05554540000001 14.361309)
4188346495,street_cabinet,,,,,POINT (121.05786800000001 14.3616392)
4562773200,street_cabinet,,,,,POINT (121.0520374 14.361925300000001)
4562773303,street_cabinet,,,,,POINT (121.05435360000001 14.362099700000002)
4562769202,street_cabinet,,,,,POINT (121.0518165 14.362315800000001)
4188507090,street_cabinet,,,,SPR 097,POINT (121.0574873 14.3624383)
4438422496,street_cabinet,,,,,POINT (121.05200250000001 14.3624635)
4438422497,street_cabinet,,,,,POINT (121.0520542 14.362480600000001)
4562769299,street_cabinet,,,,,POINT (121.05228410000001 14.362653900000002)
4562773304,street_cabinet,,,,,POINT (121.05258540000001 14.3628762)
4495580989,street_cabinet,,,,,POINT (121.0597833 14.3639057)
3068331275,tower,communication,,,,POINT (121.23794050000001 14.194032600000002)
255066414,mast,,,,GPS Station Rzl2,POINT (121.1977384 14.4633701)
11347750688,tower,communication,,,,POINT (121.2313541 14.480725900000001)
8902472320,tower,communication,,,,POINT (121.28202770000001 14.491571400000002)
7082150199,tower,communication,,,,POINT (121.28201840000001 14.4915891)
12608675219,tower,communication,,,,POINT (121.28207450000001 14.491694800000001)
,tower,communication,,,,"POLYGON ((121.2820367 14.4917846, 121.2820745 14.4916948, 121.2819781 14.4916581, 121.281933 14.4917574, 121.2820367 14.4917846))"
,tower,communication,,,,"POLYGON ((121.2820107 14.4919304, 121.2820442 14.4918275, 121.2819403 14.491799, 121.2818999 14.4918979, 121.2820107 14.4919304))"
1414166531,tower,communication,,,,POINT (121.23501490000001 14.5061444)
4077591464,tower,communication,,,,POINT (121.24533600000001 14.5339021)
4550704706,tower,communication,,,S4284,POINT (121.05850710000001 14.3639808)
4495517994,street_cabinet,,,,,POINT (121.05234940000001 14.365459300000001)
4357238989,street_cabinet,,,,SPR 105:107/108,POINT (121.0542432 14.3658041)
4562713703,street_cabinet,,,,,POINT (121.05777730000001 14.3660353)
4188502298,street_cabinet,,,,,POINT (121.05936000000001 14.3666169)
4357210691,street_cabinet,,,,,POINT (121.05584750000001 14.3670457)
4188359622,street_cabinet,,,,,POINT (121.06013390000001 14.3674435)
4627491890,street_cabinet,,,,,POINT (121.06354540000001 14.367900100000002)
4495518690,street_cabinet,,,,,POINT (121.0535378 14.368441)
4188506593,street_cabinet,,,,SPR 101:7/8,POINT (121.0629564 14.368803400000001)
4188506095,street_cabinet,,,,SPR 101,POINT (121.06061260000001 14.369002700000001)
4599102589,street_cabinet,,,,,POINT (121.0569643 14.3694666)
4188342494,street_cabinet,,,,,POINT (121.06253290000001 14.369745000000002)
4599102689,street_cabinet,,,,,POINT (121.05663120000001 14.369874500000002)
4613227390,street_cabinet,,,,,POINT (121.0536515 14.371098100000001)
4591616411,street_cabinet,,,,,POINT (121.0545251 14.371643700000002)
4495339500,street_cabinet,,,,,POINT (121.0597261 14.3723705)
4591616701,street_cabinet,,,,,POINT (121.05469420000001 14.372855800000002)
4438441095,street_cabinet,,,,,POINT (121.05762410000001 14.3739378)
4497648690,street_cabinet,,,,MTP 129:38/39,POINT (121.0513638 14.3739597)
4188362000,street_cabinet,,,,,POINT (121.057681 14.3742973)
4438441393,street_cabinet,,,,,POINT (121.05694000000001 14.374580400000001)
4438422596,street_cabinet,,,,,POINT (121.056706 14.3746211)
4438422595,street_cabinet,,,,,POINT (121.0566883 14.3748473)
4438441590,street_cabinet,,,,,POINT (121.0564413 14.375119000000002)
4438441394,street_cabinet,,,,,POINT (121.0561667 14.3753232)
4188506997,street_cabinet,,,,SPR 103:17/18,POINT (121.05595280000001 14.3755459)
1105311128,communications_tower,communication,,,,"LINESTRING (121.0535584 14.3756698, 121.0535936 14.3755866, 121.0536733 14.3756182, 121.0536381 14.3757014, 121.0535584 14.3756698)"
4188341109,street_cabinet,,,,,POINT (121.05519310000001 14.376316800000001)
4595510989,street_cabinet,,,,,POINT (121.05366740000001 14.376536300000001)
4388455891,street_cabinet,,,,MTP 129A,POINT (121.04946840000001 14.3735592)
4388321294,street_cabinet,,,,MTP 127:16/17,POINT (121.0482973 14.3738275)
4388455892,street_cabinet,,,,ALA 120:50,POINT (121.04763890000001 14.374014800000001)
4388447291,street_cabinet,,,,ALA 120g,POINT (121.04796920000001 14.374236400000001)
4388447292,street_cabinet,,,,ALA 120:59/,POINT (121.04803450000001 14.3742446)
4388455691,street_cabinet,,,,MTP 127:18/19/20/21,POINT (121.04811830000001 14.3742459)
4529318289,street_cabinet,,,,ALA 123,POINT (121.04297690000001 14.3744133)
4388425993,street_cabinet,,,,ALA 120:34/35,POINT (121.04790630000001 14.3744902)
4529307391,street_cabinet,,,,ALA 122,POINT (121.04444110000001 14.3744907)
4568290396,street_cabinet,,,,,POINT (121.04551710000001 14.3748179)
4388456589,street_cabinet,,,,ALA 121,POINT (121.0452843 14.374949200000001)
4568254591,street_cabinet,,,,,POINT (121.0459199 14.374982500000002)
4797946161,mast,communication,,yes,,POINT (121.0475334 14.375007100000001)
4495518394,street_cabinet,,,,MTP 128:13/14/15,POINT (121.04899520000001 14.375052700000001)
4542766690,street_cabinet,,,,ALA 122:29/30,POINT (121.0446936 14.3757263)
4529318491,street_cabinet,,,,MTP 128,POINT (121.0497095 14.375935100000001)
4529318295,street_cabinet,,,,MTP 127A/B,POINT (121.0477778 14.376575)
503011030,mast,,,gsm;umts;lte,,POINT (121.0418752 14.3770898)
4664913700,street_cabinet,,,,,POINT (121.04949420000001 14.377579)
4595484098,street_cabinet,,,,,POINT (121.04617160000001 14.378425100000001)
4392788213,street_cabinet,,,,,POINT (121.02558 14.372262200000002)
4367038589,street_cabinet,,,,,POINT (121.0237228 14.373634800000001)
4392788214,street_cabinet,,,,MTP 383:5/6,POINT (121.03331460000001 14.3809661)
4392797501,street_cabinet,,,,MTP 383:6:8 w/in clousure,POINT (121.03302110000001 14.381323400000001)
4392797396,street_cabinet,,,,MTP 9039:20:7,POINT (121.02809470000001 14.3852788)
1088664806,,communication,,,Smart Tower,"LINESTRING (121.0376892 14.3861295, 121.0376969 14.3861298, 121.0377582 14.3861317, 121.0377658 14.3861319, 121.0377724 14.3861321, 121.037773 14.3860996, 121.0377737 14.3860672, 121.0377681 14.3860623, 121.0377509 14.386047, 121.0376859 14.3861152, 121.0376877 14.3861229, 121.0376884 14.386126, 121.0376892 14.3861295)"
4188404990,street_cabinet,,,,MTP 383,POINT (121.0373129 14.3864181)
9135021308,tower,communication,,,,POINT (121.0371537 14.3866381)
4367038889,street_cabinet,,,,,POINT (121.0285135 14.386748)
4357219693,street_cabinet,,,,ALA 115/137,POINT (121.02392730000001 14.387661600000001)
4388321295,street_cabinet,,,,ALA 119,POINT (121.0458375 14.378876100000001)
4388455290,street_cabinet,,,,MTP 133:7,POINT (121.0484667 14.3803663)
4562778294,street_cabinet,,,,MTP 132:24,POINT (121.04977450000001 14.381571500000002)
4495580089,street_cabinet,,,,MTP 053,POINT (121.04364790000001 14.381623500000002)
4638767289,street_cabinet,,,,,POINT (121.04570530000001 14.381865600000001)
4388425995,street_cabinet,,,,MTP 133,POINT (121.0478339 14.3819095)
4562773197,street_cabinet,,,,MTP 132:25,POINT (121.04978360000001 14.3820271)
4627494889,street_cabinet,,,,,POINT (121.04314020000001 14.3820408)
4464171990,street_cabinet,,,,MTP 051:24,POINT (121.0461319 14.3835201)
4388425994,street_cabinet,,,,MTP 138,POINT (121.04933650000001 14.3836369)
4388455190,street_cabinet,,,,MTP 131A/B,POINT (121.0497919 14.3845004)
4568310491,street_cabinet,,,,,POINT (121.04581350000001 14.3847666)
4367038590,street_cabinet,,,,,POINT (121.0457317 14.385120200000001)
4392788216,street_cabinet,,,,MTP 051:15:4,POINT (121.04577880000001 14.385323000000001)
4392788215,street_cabinet,,,,MTP 051:14/15,POINT (121.04580030000001 14.385404300000001)
4406261689,street_cabinet,,,,MTP 051:12,POINT (121.04612030000001 14.3854126)
4406235890,street_cabinet,,,,MTP 051:6/7,POINT (121.04688130000001 14.385417400000001)
4562773299,street_cabinet,,,,,POINT (121.04540240000001 14.3859332)
9171194979,tower,communication,,,Globe Cellsite,POINT (121.0452216 14.385988300000001)
4638767189,street_cabinet,,,,,POINT (121.0468472 14.3861684)
4562773300,street_cabinet,,,,,POINT (121.04649020000001 14.386268800000002)
4562713706,street_cabinet,,,,,POINT (121.04545970000001 14.3863362)
