osm_id,man_made,pump,pipeline,emergency,name,geometry
924740451,water_tower,,,,,POINT (121.00708200000001 14.2966627)
1053169141,water_tower,,,water_tank,,"LINESTRING (120.989809 14.2969959, 120.9898124 14.2970063, 120.9898088 14.2970166, 120.9897996 14.2970229, 120.9897884 14.2970228, 120.9897794 14.2970163, 120.989776 14.297006, 120.9897796 14.2969956, 120.9897887 14.2969893, 120.9898 14.2969894, 120.989809 14.2969959)"
5181706122,,,,fire_hydrant,,POINT (120.991742 14.299998)
5179645922,,,,fire_hydrant,,POINT (120.98861660000001 14.300125600000001)
5258720221,,,,fire_hydrant,,POINT (120.97436800000001 14.2920245)
5183304722,,,,fire_hydrant,,POINT (120.98490450000001 14.292603900000001)
1074632707,water_tower,,,,,POINT (120.9863325 14.2942338)
5183327923,,,,fire_hydrant,,POINT (120.9821208 14.294948100000001)
5183378321,,,,fire_hydrant,,POINT (120.98206200000001 14.296660200000002)
1036778226,water_tower,,,water_tank,,"LINESTRING (120.9817243 14.2971957, 120.9817076 14.2971881, 120.9816892 14.2971896, 120.981674 14.2971998, 120.9816662 14.2972159, 120.9816677 14.2972338, 120.9816783 14.2972484, 120.981695 14.2972561, 120.9817133 14.2972546, 120.9817285 14.2972443, 120.9817363 14.2972282, 120.9817348 14.2972103, 120.9817243 14.2971957)"
9989993670,,,,fire_hydrant,,POINT (120.9835314 14.298105300000001)
1095166559,water_tower,,,water_tank,,"LINESTRING (120.9800533 14.3016062, 120.9800593 14.3015925, 120.9800716 14.3015835, 120.9800869 14.3015817, 120.9801011 14.3015875, 120.9801104 14.3015995, 120.9801122 14.3016143, 120.9801062 14.301628, 120.9800939 14.301637, 120.9800786 14.3016388, 120.9800644 14.301633, 120.9800551 14.301621, 120.9800533 14.3016062)"
1095166560,water_tower,,,water_tank,,"LINESTRING (120.978861 14.3040339, 120.9788671 14.3040202, 120.9788794 14.3040112, 120.9788947 14.3040094, 120.9789089 14.3040153, 120.9789182 14.3040272, 120.97892 14.304042, 120.978914 14.3040558, 120.9789017 14.3040648, 120.9788863 14.3040666, 120.9788722 14.3040607, 120.9788629 14.3040488, 120.978861 14.3040339)"
995425637,pipeline,,,,,"LINESTRING (120.9715969 14.3049124, 120.9715969 14.3047889, 120.9736273 14.3039, 120.9739018 14.3045017, 120.9741755 14.3051007)"
927053576,pipeline,,,,,"LINESTRING (120.9648126 14.2995611, 120.9649163 14.299623, 120.9649856 14.2996427, 120.9650597 14.2996603, 120.9651877 14.2997389, 120.9653273 14.2998468, 120.965454 14.2999754, 120.9655774 14.3001158, 120.9656752 14.3002652, 120.9658013 14.3006044, 120.9659166 14.3011613, 120.9659717 14.3016025, 120.96603 14.301863, 120.9660676 14.3020411, 120.9661353 14.3022158, 120.9662111 14.3023802, 120.9663868 14.3027181, 120.9670103 14.3036642, 120.9671062 14.3037623, 120.9672075 14.3038351, 120.967351 14.3039169, 120.9674717 14.3039605, 120.9676185 14.3040001, 120.9678452 14.30403, 120.968226 14.3040404, 120.9685533 14.3039988, 120.9687075 14.3039572, 120.9689784 14.3038572, 120.969138 14.3038143, 120.969256 14.3037974, 120.9694425 14.3037909, 120.9696316 14.3038117, 120.9697918 14.3038591, 120.9700339 14.3039461, 120.9703383 14.3040677, 120.9706132 14.3042418, 120.9707829 14.3043633, 120.9709646 14.3044881, 120.9713589 14.3047681, 120.9715969 14.3049124, 120.9718241 14.3054185)"
630495547,water_tower,,,water_tank,,"LINESTRING (120.9601901 14.303531, 120.9601987 14.3035198, 120.9602119 14.3035142, 120.9602262 14.3035157, 120.9602379 14.3035239, 120.9602438 14.3035366, 120.9602424 14.3035505, 120.9602342 14.3035618, 120.9602212 14.3035678, 120.9602069 14.3035667, 120.9601947 14.3035585, 120.9601885 14.3035453, 120.9601901 14.303531)"
5895928886,,,,fire_hydrant,,POINT (120.97187450000001 14.305320400000001)
995425633,pipeline,,,,,"LINESTRING (120.9739018 14.3045017, 120.9718241 14.3054185, 120.9707634 14.3058974, 120.9710175 14.3064687)"
7431992189,water_well,powered,,,,POINT (120.97066760000001 14.305832)
927053577,pipeline,,,,,"LINESTRING (120.9706393 14.3058324, 120.9707634 14.3058974)"
91363139,water_tower,,,water_tank,,"LINESTRING (120.968265 14.3060187, 120.9682773 14.3060058, 120.968295 14.3060019, 120.9683119 14.3060081, 120.9683222 14.3060225, 120.9683226 14.30604, 120.9683163 14.3060512, 120.9683059 14.3060589, 120.9682931 14.3060617, 120.9682803 14.3060591, 120.9682677 14.3060491, 120.968262 14.3060343, 120.968265 14.3060187)"
5953556285,,,,fire_hydrant,,POINT (120.96795200000001 14.307843900000002)
5206177625,,,,fire_hydrant,,POINT (120.97171180000001 14.308038900000001)
561926528,water_tower,,,,,"LINESTRING (120.9602314 14.308128, 120.9602248 14.3081475, 120.9602117 14.3081636, 120.9601937 14.3081744, 120.960173 14.3081786, 120.960152 14.3081757, 120.9601334 14.308166, 120.9601193 14.3081508, 120.9601119 14.3081337, 120.9601103 14.3081153, 120.9601146 14.3080973, 120.9601245 14.3080815, 120.9601389 14.3080695, 120.9601565 14.3080623, 120.9601755 14.3080607, 120.9601941 14.308065, 120.9602104 14.3080745, 120.9602228 14.3080885, 120.9602307 14.3081075, 120.9602314 14.308128)"
1470579739,,,,fire_hydrant,,POINT (121.01092070000001 14.3015757)
5179635821,,,,fire_hydrant,,POINT (120.9887942 14.302793800000002)
5179645921,,,,fire_hydrant,,POINT (120.9892552 14.3032386)
5181712422,,,,fire_hydrant,,POINT (120.98758190000001 14.3047359)
5179678421,,,,fire_hydrant,,POINT (120.9879554 14.305397300000001)
5179651925,,,,fire_hydrant,,POINT (120.9886804 14.3058241)
797772891,water_tower,,,water_tank,,"LINESTRING (121.0094529 14.3064601, 121.0094361 14.3064636, 121.0094237 14.3064752, 121.0094194 14.3064913, 121.009424 14.3065065, 121.0094358 14.3065174, 121.0094516 14.3065212, 121.0094669 14.306517, 121.0094782 14.3065061, 121.0094825 14.3064913, 121.0094788 14.3064763, 121.009468 14.3064649, 121.0094529 14.3064601)"
5179567927,,,,fire_hydrant,,POINT (120.98994280000001 14.307107100000001)
5209862322,,,,fire_hydrant,,POINT (120.99945640000001 14.310459900000001)
5209855821,,,,fire_hydrant,,POINT (120.9885395 14.3118294)
5179685224,,,,fire_hydrant,,POINT (120.98556710000001 14.3054442)
5181696629,,,,fire_hydrant,,POINT (120.9858258 14.305548900000002)
617313345,water_tower,,,,,"LINESTRING (120.9752756 14.3058482, 120.9752806 14.3058352, 120.9752916 14.3058264, 120.9753057 14.3058241, 120.975319 14.3058289, 120.9753281 14.3058396, 120.9753305 14.3058532, 120.9753255 14.3058662, 120.9753145 14.305875, 120.9753004 14.3058772, 120.9752871 14.3058724, 120.975278 14.3058618, 120.9752756 14.3058482)"
5179685722,,,,fire_hydrant,,POINT (120.98592310000001 14.306230600000001)
5206145223,,,,fire_hydrant,,POINT (120.97694220000001 14.307183)
5206471323,,,,fire_hydrant,,POINT (120.97351520000001 14.308612100000001)
839217484,water_tower,,,water_tank,,"LINESTRING (120.9849389 14.308885, 120.984953 14.3088803, 120.9849668 14.3088855, 120.984974 14.3088981, 120.9849711 14.3089123, 120.9849636 14.3089194, 120.9849536 14.3089223, 120.9849433 14.3089203, 120.9849331 14.3089106, 120.9849314 14.3088968, 120.9849389 14.308885)"
5206173223,,,,fire_hydrant,,POINT (120.9742394 14.309350100000001)
5179573027,,,,fire_hydrant,,POINT (120.98567800000001 14.309522800000002)
5915009785,,,,fire_hydrant,,POINT (120.97395340000001 14.3097594)
5206173227,,,,fire_hydrant,,POINT (120.96862460000001 14.3082647)
8620301,water_well,,,,Luzviminda 2 Well Lot,"POLYGON ((120.9694569 14.3083038, 120.9695654 14.308383, 120.9696188 14.3083144, 120.9695892 14.3082928, 120.9695102 14.3082351, 120.9694569 14.3083038))"
5206471424,,,,fire_hydrant,,POINT (120.97059060000001 14.309527200000002)
5206477222,,,,fire_hydrant,,POINT (120.9708257 14.309702900000001)
5190425628,,,,fire_hydrant,,POINT (120.9721179 14.310184300000001)
5203881126,,,,fire_hydrant,,POINT (120.9619248 14.310748700000001)
5788297853,,,,fire_hydrant,,POINT (120.9720633 14.310977800000002)
5203881125,,,,fire_hydrant,,POINT (120.9614908 14.310999800000001)
5788297953,,,,fire_hydrant,,POINT (120.9722596 14.3110475)
5915009585,,,,fire_hydrant,,POINT (120.97242870000001 14.311091200000002)
5915009489,,,,fire_hydrant,,POINT (120.97537500000001 14.309859300000001)
5605853021,,,,fire_hydrant,,POINT (120.9735655 14.309874400000002)
5179573026,,,,fire_hydrant,,POINT (120.9847637 14.3098852)
5190410425,,,,fire_hydrant,,POINT (120.97576360000001 14.309906300000002)
5915009587,,,,fire_hydrant,,POINT (120.9733247 14.3099521)
5605853022,,,,fire_hydrant,,POINT (120.97310390000001 14.310003)
5915009488,,,,fire_hydrant,,POINT (120.97569080000001 14.310086)
5179578928,,,,fire_hydrant,,POINT (120.98486550000001 14.310302700000001)
5526616425,,,,fire_hydrant,,POINT (120.97386010000001 14.310376900000001)
5526630121,,,,fire_hydrant,,POINT (120.97358170000001 14.310456100000001)
5127986433,,,,fire_hydrant,,POINT (120.93756570000001 14.2899714)
5127989622,,,,fire_hydrant,,POINT (120.93662160000001 14.2905733)
5127977235,,,,fire_hydrant,,POINT (120.93680020000001 14.2905981)
5128079321,,,,fire_hydrant,,POINT (120.93836700000001 14.2908649)
5130254525,,,,fire_hydrant,,POINT (120.938102 14.2908719)
5224609321,,,,fire_hydrant,,POINT (120.93866550000001 14.290999500000002)
5130269821,,,,fire_hydrant,,POINT (120.93823350000001 14.291083500000001)
5128086731,,,,fire_hydrant,,POINT (120.9369994 14.2913075)
5127986021,,,,fire_hydrant,,POINT (120.9358995 14.291570900000002)
6219819121,,,,fire_hydrant,,POINT (120.9320172 14.291737500000002)
10003101154,,,,fire_hydrant,,POINT (120.91483400000001 14.2897893)
5606596370,,,,fire_hydrant,,POINT (120.9153428 14.2900662)
5606596369,,,,fire_hydrant,,POINT (120.9149807 14.290098700000001)
411552509,water_tower,,,water_tank,,"LINESTRING (120.8965908 14.2901033, 120.896589 14.2901174, 120.8965967 14.2901294, 120.89661 14.2901341, 120.8966235 14.2901299, 120.8966316 14.2901186, 120.8966308 14.2901049, 120.8966216 14.2900945, 120.8966102 14.2900916, 120.8965988 14.2900948, 120.8965908 14.2901033)"
5605874207,,,,fire_hydrant,,POINT (120.91577880000001 14.2903772)
5605874185,,,,fire_hydrant,,POINT (120.9148109 14.291571200000002)
5819818645,,,,fire_hydrant,,POINT (120.89491690000001 14.2927548)
5819818646,,,,fire_hydrant,,POINT (120.89478050000001 14.2940663)
415749842,water_tower,,,water_tank,,"LINESTRING (120.891561 14.2940522, 120.8915489 14.2940416, 120.891533 14.2940386, 120.8915178 14.2940443, 120.8915079 14.2940568, 120.8915063 14.2940725, 120.8915134 14.2940867, 120.8915245 14.2940943, 120.891538 14.2940962, 120.891551 14.2940922, 120.8915618 14.2940813, 120.8915654 14.2940666, 120.891561 14.2940522)"
940639406,water_tower,,,water_tank,,"LINESTRING (120.8356605 14.2941709, 120.8356631 14.2941819, 120.8356607 14.294193, 120.8356538 14.2942021, 120.8356421 14.2942081, 120.8356287 14.2942081, 120.835617 14.2942021, 120.8356086 14.2941887, 120.8356093 14.2941731, 120.835619 14.2941605, 120.8356342 14.2941553, 120.8356498 14.2941592, 120.8356605 14.2941709)"
5255036222,,,,fire_hydrant,,POINT (120.9407233 14.291829000000002)
5127985721,,,,fire_hydrant,,POINT (120.93594580000001 14.2919511)
1249381206,pipeline,,,,,"LINESTRING (120.9293206 14.2916127, 120.9306946 14.2916458, 120.931976 14.291831, 120.9331776 14.2920935, 120.9339284 14.2922965, 120.9349917 14.2926356, 120.9350116 14.2926088)"
1249381205,pipeline,,,,,"LINESTRING (120.9350116 14.2926088, 120.9352054 14.2926796)"
409707881,water_tower,,,,,"LINESTRING (120.9306946 14.2927831, 120.9306955 14.2927978, 120.9307036 14.2928101, 120.930717 14.292817, 120.9307299 14.2928172, 120.9307416 14.292812, 120.93075 14.2928026, 120.9307536 14.2927906, 120.9307494 14.292774, 120.9307362 14.2927626, 120.9307188 14.2927604, 120.9307031 14.2927682, 120.9306946 14.2927831)"
5319878022,,,,fire_hydrant,,POINT (120.94017350000001 14.2933125)
726024799,pipeline,,,,,"LINESTRING (120.9352054 14.2926796, 120.9351906 14.2927472, 120.9354508 14.292846, 120.935884 14.2930175, 120.9364915 14.293306, 120.9366095 14.2933619, 120.9367423 14.2934087, 120.9373552 14.2935646, 120.9376857 14.2936017, 120.9387834 14.2937453, 120.9394118 14.2938142, 120.9396391 14.2938502, 120.9411197 14.2941333, 120.941361 14.2941904, 120.9416263 14.2942782, 120.9418881 14.2944146, 120.9472988 14.2974556)"
5116285165,,,,fire_hydrant,,POINT (120.93763670000001 14.2955506)
5551675322,,,,fire_hydrant,,POINT (120.9351048 14.295569700000001)
5128153021,,,,fire_hydrant,,POINT (120.93340420000001 14.2959174)
1246012079,water_tower,,,water_tank,,"LINESTRING (120.9647514 14.298099, 120.964757 14.2980893, 120.9647675 14.2980846, 120.9647788 14.2980868, 120.9647866 14.298095, 120.9647879 14.2981061, 120.9647823 14.2981158, 120.9647718 14.2981205, 120.9647605 14.2981183, 120.9647527 14.2981101, 120.9647514 14.298099)"
5174854021,,,,fire_hydrant,,POINT (120.95947760000001 14.298331500000002)
1312812440,water_tower,,,water_tank,,"LINESTRING (120.9657467 14.2983412, 120.9657442 14.2983515, 120.9657349 14.298357, 120.9657243 14.2983546, 120.9657186 14.2983456, 120.9657211 14.2983353, 120.9657304 14.2983298, 120.965741 14.2983322, 120.9657467 14.2983412)"
5115692127,,,,fire_hydrant,,POINT (120.95875790000001 14.298560400000001)
1246013048,pipeline,,,,,"LINESTRING (120.9597674 14.2992717, 120.9594147 14.2992029)"
1246013049,pipeline,,,,,"LINESTRING (120.963701 14.2999363, 120.9636711 14.2999128, 120.9597968 14.2992374, 120.9597674 14.2992717)"
5174801723,,,,fire_hydrant,,POINT (120.9641746 14.2998183)
1619693825,water_tower,,,,,POINT (120.96706130000001 14.2999199)
1246013051,pipeline,,,,,"LINESTRING (120.9638961 14.29997, 120.963701 14.2999363)"
5309934105,,,,fire_hydrant,,POINT (120.95781090000001 14.300518100000001)
11559096250,,,,fire_hydrant,,POINT (120.9558633 14.297325)
936617877,pipeline,,,,,"LINESTRING (120.9472988 14.2974556, 120.9474933 14.2975614)"
5174759026,,,,fire_hydrant,,POINT (120.95707920000001 14.2977702)
5174767326,,,,fire_hydrant,,POINT (120.95674670000001 14.2985801)
5174767226,,,,fire_hydrant,,POINT (120.9565271 14.298682800000002)
6493622876,,,,fire_hydrant,,POINT (120.95455740000001 14.2993354)
936617876,pipeline,,,,,"LINESTRING (120.9474933 14.2975614, 120.9515816 14.2997961, 120.9523192 14.3003042, 120.9532365 14.3011652, 120.9536093 14.3017396, 120.9537287 14.3018968, 120.9538984 14.302004, 120.9541571 14.3020354, 120.9544174 14.3020313, 120.9544918 14.3020112, 120.9545394 14.301993, 120.9545937 14.301967, 120.9546567 14.3019325, 120.9547741 14.3018474, 120.9557625 14.30075, 120.9559006 14.3006103, 120.9561393 14.3004108, 120.956305 14.3002808, 120.9564572 14.3001808, 120.9565826 14.300106, 120.9583475 14.2991515, 120.9583657 14.2989948)"
676693569,water_tower,,,water_tank,,"LINESTRING (120.9444422 14.2999039, 120.9444561 14.2998936, 120.9444734 14.2998914, 120.9444896 14.2998979, 120.9445002 14.2999113, 120.9445025 14.2999281, 120.9444958 14.2999438, 120.9444819 14.2999541, 120.9444646 14.2999563, 120.9444484 14.2999498, 120.9444378 14.2999364, 120.9444355 14.2999196, 120.9444422 14.2999039)"
5635405888,,,,fire_hydrant,,POINT (120.95393870000001 14.301085400000002)
5174927922,,,,fire_hydrant,,POINT (120.955177 14.301379)
1099198363,water_tower,,,water_tank,,"LINESTRING (120.9220169 14.2962996, 120.9220128 14.2963121, 120.9220027 14.2963209, 120.9219895 14.2963236, 120.9219766 14.2963196, 120.9219675 14.2963098, 120.9219647 14.296297, 120.9219688 14.2962845, 120.9219789 14.2962757, 120.9219922 14.296273, 120.9220051 14.296277, 120.9220141 14.2962868, 120.9220169 14.2962996)"
6572046822,,,,fire_hydrant,,POINT (120.924429 14.297015)
638437045,water_tower,,,water_tank,,"LINESTRING (120.928833 14.2970733, 120.9288415 14.297084, 120.928843 14.2970975, 120.928837 14.2971097, 120.9288233 14.2971176, 120.9288075 14.2971162, 120.928795 14.297105, 120.9287924 14.2970887, 120.9288009 14.2970744, 120.9288167 14.2970684, 120.928833 14.2970733)"
5197222822,,,,fire_hydrant,,POINT (120.93179110000001 14.2973592)
5116319721,,,,fire_hydrant,,POINT (120.9357389 14.298778200000001)
5197235121,,,,fire_hydrant,,POINT (120.93316840000001 14.300789000000002)
638437047,water_tower,,,water_tank,,"LINESTRING (120.9273787 14.3008422, 120.9273872 14.3008529, 120.9273887 14.3008664, 120.9273827 14.3008786, 120.927369 14.3008865, 120.9273532 14.3008851, 120.9273407 14.3008739, 120.9273381 14.3008576, 120.9273466 14.3008433, 120.9273624 14.3008373, 120.9273787 14.3008422)"
5185319721,,,,fire_hydrant,,POINT (120.9345059 14.3016172)
5153172022,,,,fire_hydrant,,POINT (120.93940830000001 14.3030959)
5130267825,,,,fire_hydrant,,POINT (120.93715590000001 14.3035271)
563327561,water_tower,,,water_tank,,"LINESTRING (120.9182116 14.2943104, 120.9182266 14.2943199, 120.9182377 14.2943335, 120.9182439 14.2943498, 120.9182446 14.2943671, 120.9182396 14.2943837, 120.9182295 14.2943981, 120.9182154 14.2944086, 120.9181985 14.2944144, 120.918179 14.2944145, 120.9181606 14.2944083, 120.9181456 14.2943963, 120.9181355 14.2943802, 120.9181318 14.2943617, 120.9181347 14.294343, 120.9181439 14.2943264, 120.9181584 14.2943138, 120.9181765 14.2943068, 120.9181944 14.2943059, 120.9182116 14.2943104)"
420998795,water_tower,,,,,"LINESTRING (120.8695073 14.2943938, 120.8695079 14.2944118, 120.8695163 14.2944278, 120.8695308 14.294439, 120.8695489 14.2944432, 120.8695643 14.2944407, 120.8695778 14.2944331, 120.8695877 14.2944214, 120.8695925 14.294407, 120.8695918 14.2943918, 120.8695849 14.2943771, 120.8695727 14.2943659, 120.8695571 14.2943601, 120.8695404 14.2943605, 120.8695251 14.294367, 120.8695135 14.2943787, 120.8695073 14.2943938)"
411552376,water_tower,,,,,"LINESTRING (120.9034777 14.2950095, 120.9034562 14.2950669, 120.9035131 14.2950869, 120.9035345 14.2950295, 120.9034777 14.2950095)"
4883149010,water_tower,,,,,POINT (120.90472810000001 14.296284000000002)
1084259537,water_tower,,,water_tank,,"LINESTRING (120.8972776 14.2965868, 120.8972717 14.2965993, 120.8972601 14.2966072, 120.897246 14.2966085, 120.8972331 14.2966028, 120.897225 14.2965916, 120.8972236 14.2965779, 120.8972296 14.2965654, 120.8972411 14.2965575, 120.8972552 14.2965562, 120.8972681 14.2965619, 120.8972763 14.2965731, 120.8972776 14.2965868)"
1706553494,water_tower,,,water_tank,,POINT (120.9078583 14.2972566)
11368021463,storage_tank,,,,,POINT (120.84655160000001 14.301585600000001)
11368021462,storage_tank,,,,,POINT (120.84623130000001 14.3021308)
1706553573,water_tower,,,,,POINT (120.90004040000001 14.303626900000001)
435395293,water_tower,,,,,"LINESTRING (120.916954 14.3077405, 120.9169378 14.3077276, 120.916929 14.3077093, 120.9169293 14.307689, 120.9169387 14.3076709, 120.9169552 14.3076585, 120.9169756 14.3076543, 120.9169959 14.3076591, 120.917012 14.307672, 120.9170208 14.3076903, 120.9170205 14.3077105, 120.9170112 14.3077287, 120.9169947 14.307741, 120.9169743 14.3077453, 120.916954 14.3077405)"
5130367221,,,,fire_hydrant,,POINT (120.9377611 14.303692400000001)
5130267824,,,,fire_hydrant,,POINT (120.93664380000001 14.3042338)
5185024121,,,,fire_hydrant,,POINT (120.93102180000001 14.306098800000001)
5153172021,,,,fire_hydrant,,POINT (120.9392993 14.306124200000001)
5149259921,,,,fire_hydrant,,POINT (120.92924790000001 14.307730500000002)
5149259922,,,,fire_hydrant,,POINT (120.92809510000001 14.308787200000001)
