osm_id,amenity,building,healthcare,name,geometry
,hospital,,hospital,San Lazaro Hospital,"POLYGON ((120.9799089 14.6143662, 120.9812673 14.6143621, 120.9812681 14.614001, 120.9814464 14.6138884, 120.9814974 14.613841, 120.9815813 14.6137101, 120.9816244 14.6135616, 120.9816352 14.6132906, 120.9801384 14.6133436, 120.9800694 14.6134544, 120.980053 14.6136954, 120.979879 14.613713, 120.9799089 14.6143662))"
,,hospital,,,"POLYGON ((120.9821055 14.6141435, 120.982103 14.6140263, 120.9820452 14.6140274, 120.9820401 14.6137827, 120.9820387 14.6137203, 120.9820368 14.6136264, 120.9818443 14.6136302, 120.9818487 14.6138422, 120.981508 14.6138489, 120.9815117 14.6140235, 120.9818019 14.6140193, 120.981862 14.6140209, 120.9818646 14.6141482, 120.9820612 14.6141444, 120.9821055 14.6141435))"
,,hospital,,,"POLYGON ((120.9808579 14.614006, 120.9809292 14.6140082, 120.9809281 14.6137764, 120.9807611 14.6137778, 120.9807592 14.6138398, 120.9807602 14.6140066, 120.9808579 14.614006))"
,,hospital,,,"POLYGON ((120.9825414 14.614123, 120.9825265 14.6136733, 120.9824079 14.6136769, 120.9824102 14.6137463, 120.9824117 14.6137908, 120.9824227 14.6141267, 120.9825414 14.614123))"
7039846286,doctors,,doctor,,POINT (120.98213390000001 14.613907800000002)
,,hospital,,,"POLYGON ((120.9807592 14.6138398, 120.9803061 14.6138423, 120.980307 14.6140098, 120.9806793 14.6140071, 120.9807602 14.6140066, 120.9807592 14.6138398))"
8344883518,doctors,,,,POINT (120.9808713 14.6139288)
4911917702,clinic,,,Corazon de Jesus Health Clinic,POINT (121.0315058 14.6066514)
,,hospital,,,"POLYGON ((121.0236681 14.6070222, 121.023745 14.6068845, 121.023668 14.606846, 121.0236634 14.6068561, 121.023555 14.6068018, 121.0235678 14.6067801, 121.0235111 14.6067494, 121.0234988 14.6067755, 121.0233987 14.6067253, 121.0234168 14.6066916, 121.0233201 14.6066432, 121.0232299 14.6068119, 121.0236681 14.6070222))"
6997803987,doctors,,,,POINT (121.0235851 14.606870700000002)
10737963906,clinic,,,Christian Medical Clinic,POINT (121.03107460000001 14.612946800000001)
,,hospital,,,"POLYGON ((121.0211588 14.6201271, 121.0211435 14.6201747, 121.0211036 14.6202986, 121.0212177 14.620333, 121.0212568 14.6202119, 121.0213206 14.620014, 121.0212063 14.6199795, 121.0211588 14.6201271))"
,,hospital,,,"POLYGON ((121.0209707 14.6203881, 121.0210078 14.6202738, 121.0211036 14.6202986, 121.0211435 14.6201747, 121.0207859 14.6200666, 121.0207437 14.6201931, 121.0208692 14.6202289, 121.0208352 14.6203455, 121.0209707 14.6203881))"
14523456,hospital,,hospital,National Children's Hospital,"POLYGON ((121.0213388 14.6207961, 121.0215556 14.6204554, 121.0214839 14.6204277, 121.0212103 14.620346, 121.0212177 14.620333, 121.0212568 14.6202119, 121.0213206 14.620014, 121.0212063 14.6199795, 121.02085 14.6198749, 121.0206329 14.6205297, 121.0213388 14.6207961))"
,,hospital,,,"POLYGON ((121.0211311 14.6205941, 121.0211786 14.6204452, 121.0209707 14.6203881, 121.0208352 14.6203455, 121.0207055 14.620316, 121.0206629 14.6204721, 121.0211311 14.6205941))"
,,hospital,,,"POLYGON ((121.0212982 14.6207309, 121.0213227 14.6206543, 121.0213498 14.6206624, 121.0213712 14.6205953, 121.0213976 14.6206032, 121.021419 14.6205362, 121.0214466 14.6205445, 121.0214839 14.6204277, 121.0212103 14.620346, 121.0211786 14.6204452, 121.0211311 14.6205941, 121.0211058 14.6206733, 121.0212982 14.6207309))"
11943417445,clinic,,clinic,Beaufaces,POINT (121.02354810000001 14.6214127)
,,hospital,,,"POLYGON ((120.9821076 14.6142152, 120.9822537 14.6142125, 120.9822453 14.613779, 120.9820401 14.6137827, 120.9820452 14.6140274, 120.982103 14.6140263, 120.9821055 14.6141435, 120.9821076 14.6142152))"
,hospital,hospital,hospital,Hospital of the Infant Jesus Medical Center,"POLYGON ((120.9891343 14.6139014, 120.9892509 14.6140023, 120.9890388 14.6142279, 120.989095 14.61429, 120.9891294 14.6143279, 120.9893483 14.6141031, 120.9895129 14.613934, 120.9893635 14.6137953, 120.9892989 14.6137354, 120.9891343 14.6139014))"
,,hospital,,,"POLYGON ((120.9815117 14.6140235, 120.981426 14.6140248, 120.9814275 14.6141185, 120.9818034 14.6141129, 120.9818019 14.6140193, 120.9815117 14.6140235))"
,hospital,,hospital,Jose R. Reyes Memorial Medical Center,"POLYGON ((120.9816352 14.6132906, 120.9816244 14.6135616, 120.9815813 14.6137101, 120.9814974 14.613841, 120.9814464 14.6138884, 120.9812681 14.614001, 120.9812673 14.6143621, 120.9816086 14.6143506, 120.981621 14.6149677, 120.9825758 14.6149618, 120.9825528 14.614402, 120.9825414 14.614123, 120.9825265 14.6136733, 120.9825109 14.6132624, 120.9820829 14.6132789, 120.9816352 14.6132906))"
8346330021,doctors,,,,POINT (120.98918950000001 14.6141526)
,,hospital,,,"POLYGON ((120.9806795 14.6141061, 120.9806818 14.6143238, 120.9808601 14.6143223, 120.9808579 14.614006, 120.9807602 14.6140066, 120.9806793 14.6140071, 120.9806795 14.6141061))"
,,hospital,,,"POLYGON ((120.980517 14.6141062, 120.9803968 14.6141066, 120.9803976 14.614326, 120.9805179 14.6143256, 120.980517 14.6141062))"
,,hospital,,Maintenance Bldg.,"POLYGON ((120.9803199 14.6143209, 120.9803183 14.6141218, 120.9800002 14.6141241, 120.9800017 14.6143232, 120.9803199 14.6143209))"
,,hospital,,,"POLYGON ((120.9820748 14.6146242, 120.9821152 14.6146224, 120.9822199 14.6146207, 120.9822647 14.6146191, 120.9822607 14.6144709, 120.9822537 14.6142125, 120.9821076 14.6142152, 120.9821055 14.6141435, 120.9820612 14.6141444, 120.9820662 14.6143209, 120.9820748 14.6146242))"
,,hospital,,,"POLYGON ((120.9816189 14.6143289, 120.981638 14.6149406, 120.9825564 14.6149334, 120.9825501 14.6147779, 120.9824586 14.6147807, 120.9821958 14.6147856, 120.9821556 14.6147863, 120.9817968 14.6147922, 120.981788 14.6143259, 120.9816189 14.6143289))"
,,hospital,,,"POLYGON ((120.9825388 14.6145173, 120.9824516 14.614518, 120.9824586 14.6147807, 120.9825501 14.6147779, 120.9825388 14.6145173))"
,,hospital,,,"POLYGON ((120.9821166 14.6147053, 120.9821518 14.6147048, 120.9821926 14.6147041, 120.9822214 14.6147037, 120.9822199 14.6146207, 120.9821152 14.6146224, 120.9821166 14.6147053))"
,,yes,clinic,Aurora Health Center,"POLYGON ((120.9774542 14.6148356, 120.9774388 14.6147781, 120.9773342 14.6148043, 120.9773496 14.6148618, 120.9774542 14.6148356))"
4614198991,clinic,,,Miraculous Mother Medical Clinic,POINT (120.98281370000001 14.6154285)
,hospital,,hospital,Dr. Jose Fabella Memorial Hospital,"POLYGON ((120.9802432 14.6165223, 120.9807608 14.6165366, 120.9807978 14.6157353, 120.9806425 14.6157305, 120.9806745 14.6148385, 120.9802259 14.6148337, 120.9802432 14.6165223))"
,hospital,yes,,Saint Jude Hospital and Medical Center,"POLYGON ((120.9893406 14.6160835, 120.9896501 14.6157565, 120.9895311 14.6156509, 120.9895942 14.6155843, 120.9895009 14.6155016, 120.9891283 14.6158953, 120.9893406 14.6160835))"
7091634285,doctors,,,,POINT (120.9893437 14.616008800000001)
4213401190,clinic,,,Maria Clara Health Center and Lying-in Clinic,POINT (120.9907687 14.618078200000001)
11994971608,clinic,,clinic,RNV Ob-Gyne Clinic,POINT (120.99359310000001 14.618888100000001)
11994932496,clinic,,clinic,TLC Ob-Gyn & Medical Clinic,POINT (120.99205140000001 14.6204917)
,,hospital,,,"POLYGON ((121.0019258 14.61745, 121.0019289 14.6173922, 121.0019575 14.6168608, 121.0018032 14.616853, 121.0017923 14.6170543, 121.0017115 14.6170503, 121.0017063 14.6171466, 121.0017718 14.6171499, 121.0017688 14.6172055, 121.001708 14.6172024, 121.0016986 14.6173763, 121.001755 14.6173791, 121.0017516 14.6174412, 121.0019258 14.61745))"
,clinic,,,Dapitan Health Center,"POLYGON ((120.9967142 14.6174218, 120.9964719 14.6171866, 120.9963143 14.6173498, 120.9962866 14.6173785, 120.9965376 14.6176054, 120.9967142 14.6174218))"
,hospital,yes,,Quezon Institute,"POLYGON ((121.0127976 14.617548, 121.0127936 14.6175921, 121.012799 14.6176337, 121.012807 14.6176609, 121.0128191 14.6176999, 121.0128459 14.6177375, 121.0128741 14.6177621, 121.0129016 14.6177849, 121.0129418 14.6178069, 121.01298 14.6178244, 121.0130377 14.6178439, 121.0134514 14.6179357, 121.0134872 14.6177848, 121.0130735 14.617693, 121.013031 14.61767, 121.0130139 14.6176574, 121.0130672 14.617609, 121.0130685 14.6175857, 121.0130612 14.6175662, 121.0130444 14.6175558, 121.0130176 14.6175526, 121.0129586 14.6175831, 121.0129613 14.6175597, 121.0129725 14.6175252, 121.0129984 14.6174065, 121.0128302 14.6173722, 121.0128044 14.617491, 121.0127976 14.617548))"
11994852958,doctors,,doctor,Derm-Stress Clinic,POINT (120.99549300000001 14.6183157)
,clinic,detached,clinic,Elicaño Cancer Clinic,"POLYGON ((121.0059958 14.6184452, 121.006088 14.618452, 121.0060739 14.6182958, 121.006073 14.6182333, 121.0059482 14.6182125, 121.0059357 14.6183323, 121.0059337 14.6184393, 121.0059958 14.6184452))"
7735561785,doctors,,,L.V. Geneblaza Riverside Medical Clinic,POINT (121.01599220000001 14.619054700000001)
,,hospital,,,"POLYGON ((121.0171699 14.6199077, 121.0171534 14.6199627, 121.0171204 14.6199535, 121.0171017 14.6200161, 121.0171358 14.6200256, 121.0171201 14.6200782, 121.0173818 14.6201514, 121.0173165 14.6203683, 121.0175403 14.6204309, 121.0176402 14.6200966, 121.017656 14.6200437, 121.0176904 14.6199174, 121.0177123 14.6199237, 121.0177319 14.6198596, 121.017736 14.6198461, 121.0175677 14.619798, 121.0175623 14.6198157, 121.0174903 14.6197952, 121.0174825 14.6198206, 121.0174334 14.6199814, 121.0171699 14.6199077))"
,,hospital,,Medical Arts Building,"POLYGON ((121.0180605 14.6202919, 121.0180731 14.6202516, 121.0181226 14.6200926, 121.0180826 14.6200809, 121.0178952 14.6200262, 121.0178583 14.6200155, 121.0178328 14.6200974, 121.0178167 14.620149, 121.0177962 14.6202149, 121.0180605 14.6202919))"
,hospital,,hospital,De Los Santos Medical Center,"POLYGON ((121.0170956 14.6207834, 121.0171536 14.6208416, 121.0172156 14.6206811, 121.0173165 14.6203683, 121.0175403 14.6204309, 121.0174915 14.6206106, 121.017627 14.6206547, 121.0176616 14.6206648, 121.0179174 14.6207398, 121.0180229 14.6207744, 121.0181755 14.6202797, 121.0182586 14.6200189, 121.018214 14.6200066, 121.0178415 14.6198904, 121.0177319 14.6198596, 121.017736 14.6198461, 121.0175677 14.619798, 121.0170957 14.6196674, 121.0168078 14.6195742, 121.0168043 14.6196538, 121.0167837 14.6196519, 121.016766 14.6198268, 121.0168867 14.6198917, 121.0169202 14.6199423, 121.0169766 14.6200204, 121.0170838 14.6201305, 121.0169095 14.6205963, 121.0170956 14.6207834))"
7123786085,doctors,,,,POINT (121.01747540000001 14.6203485)
,hospital,,,Las Piñas General Hospital & Satellite Trauma Center,"POLYGON ((120.9732769 14.4712231, 120.9731509 14.4714455, 120.9743257 14.4720491, 120.9744646 14.4718286, 120.9732769 14.4712231))"
,,hospital,,,"POLYGON ((120.9743034 14.4719875, 120.9743898 14.4718303, 120.9739239 14.4715903, 120.9738375 14.4717475, 120.9743034 14.4719875))"
,hospital,,hospital,Las Piñas General Hospital,"POLYGON ((120.974762 14.47226, 120.9748928 14.4720648, 120.9745175 14.4718482, 120.9743711 14.4720669, 120.974762 14.47226))"
,,hospital,,,"POLYGON ((120.9747645 14.4722242, 120.9748524 14.4720648, 120.9745104 14.4718946, 120.9744278 14.4720586, 120.9747645 14.4722242))"
1038225299,doctors,,,Transnational Medical & Diagnostic Center,POINT (120.97597640000001 14.589344500000001)
7007936686,doctors,,doctor,,POINT (120.9764076 14.589462300000001)
4430464489,clinic,,clinic,"Windsor International Maritime Clinic, Inc.",POINT (120.9739471 14.5904904)
,hospital,,hospital,President Corazon C. Aquino General Hospital,"POLYGON ((120.9573755 14.5915725, 120.9573718 14.5912961, 120.9570644 14.5912983, 120.9570648 14.5915758, 120.9573755 14.5915725))"
,,hospital,,President Corazon C. Aquino General Hospital,"POLYGON ((120.957359 14.5914033, 120.9572458 14.5914048, 120.957245 14.5913538, 120.957079 14.5913561, 120.9570808 14.5914748, 120.9572565 14.5914724, 120.9572573 14.5915303, 120.9573608 14.5915288, 120.957359 14.5914033))"
7123901186,clinic,,clinic,American Out Patient Clinic,POINT (120.973162 14.592982000000001)
,hospital,,hospital,Binakayan Hospital and Medical Center,"POLYGON ((120.9267297 14.452092, 120.9268358 14.4520196, 120.9269275 14.4517497, 120.9260629 14.4514922, 120.9259691 14.4518425, 120.9267297 14.452092))"
,hospital,commercial,,Child Specialist and Family Clinic,"POLYGON ((120.9289773 14.4529503, 120.9288944 14.4528653, 120.9288358 14.4529232, 120.928789 14.4529818, 120.9288784 14.453059, 120.9289773 14.4529503))"
,hospital,,,MNS Ultrasound,"POLYGON ((120.9446909 14.4599, 120.9446951 14.4597808, 120.9445949 14.4597775, 120.9445906 14.4598966, 120.9446909 14.4599))"
,hospital,hospital,hospital,Ospital ng Malabon,"POLYGON ((120.9504057 14.657238, 120.9506686 14.6573372, 120.9507595 14.6571119, 120.9504966 14.6570126, 120.9504057 14.657238))"
,hospital,hospital,,Navotas City Hospital,"POLYGON ((120.9462422 14.6601786, 120.9457811 14.6599187, 120.9457807 14.6599192, 120.9456681 14.6598557, 120.9456498 14.6598861, 120.9456241 14.6598716, 120.945603 14.6599119, 120.9455899 14.6599045, 120.9455059 14.6600643, 120.9460982 14.6604272, 120.9462422 14.6601786))"
12194623363,hospital,,hospital,CB Dialysis Center,POINT (120.9513335 14.660274000000001)
10200297296,doctors,,,Manaois Diagnostic Medical-Maternity Clinic,POINT (120.94580680000001 14.6615576)
,clinic,civic,clinic,Navotas Medical and Wellness Center,"POLYGON ((120.9458372 14.6624554, 120.9458777 14.6623344, 120.9456461 14.6622619, 120.9456056 14.6623829, 120.9458372 14.6624554))"
9706245385,doctors,,,VML Medical Clinic,POINT (120.9495438 14.6643263)
4454361389,clinic,,clinic,Polyhealth,POINT (120.947883 14.6672259)
7128525585,doctors,,doctor,,POINT (120.97312120000001 14.593034800000002)
4185393902,clinic,,clinic,Skin Station,POINT (120.9765325 14.5971965)
,hospital,,hospital,Justice Jose Abad Santos General Hospital,"POLYGON ((120.9718392 14.5978281, 120.9721798 14.5973758, 120.9723341 14.59714, 120.9722193 14.5970741, 120.9721639 14.5970424, 120.9720288 14.597267, 120.9716929 14.5977318, 120.9718392 14.5978281))"
,,hospital,,Jose Abad Santos Gen. Hospital,"POLYGON ((120.9721798 14.5973758, 120.9720288 14.597267, 120.9716929 14.5977318, 120.9718392 14.5978281, 120.9721798 14.5973758))"
4176587781,clinic,,,San Nicolas Health Center,POINT (120.97066310000001 14.5988371)
,,hospital,,,"POLYGON ((120.965067 14.6008496, 120.9648161 14.6008312, 120.96481 14.6009094, 120.964782 14.6012668, 120.9650329 14.6012852, 120.965067 14.6008496))"
,hospital,,hospital,Gat Andres Bonifacio Memorial Medical Center,"POLYGON ((120.9651 14.6008054, 120.964769 14.6007738, 120.9647085 14.6014101, 120.9650233 14.6014309, 120.9651 14.6008054))"
11037608805,clinic,,,Clinica Konsulta Medical Clinic,POINT (120.9729496 14.604184600000002)
,clinic,public,,Palomar Health Center,"POLYGON ((120.9758668 14.6059499, 120.9758316 14.6058666, 120.9756986 14.6059121, 120.9757299 14.6059991, 120.9758668 14.6059499))"
5377045523,clinic,,,Bio millenium Diagnostic,POINT (120.97448680000001 14.608220600000001)
8345877685,doctors,,,,POINT (120.96636590000001 14.6089169)
5253573,,hospital,,,"POLYGON ((120.9659343 14.6090819, 120.9658917 14.6092179, 120.9663291 14.6093562, 120.966382 14.6092219, 120.9662721 14.6091738, 120.9663614 14.6089803, 120.9664735 14.6090025, 120.966494 14.6089562, 120.9665207 14.608896, 120.9665032 14.6088624, 120.9659663 14.6087557, 120.9658821 14.609071, 120.9659343 14.6090819), (120.966233 14.6089548, 120.9661486 14.6091376, 120.9660368 14.6091048, 120.9660838 14.6089252, 120.966233 14.6089548))"
,hospital,,hospital,Mary Johnston Hospital,"POLYGON ((120.9658386 14.6092095, 120.9663302 14.6093707, 120.966561 14.6088669, 120.9659571 14.6087459, 120.9658386 14.6092095))"
8345877646,doctors,,,,POINT (120.9627624 14.634797700000002)
,hospital,,hospital,Tondo Medical Center,"POLYGON ((120.9626827 14.6343193, 120.962289 14.6351914, 120.9632559 14.6358565, 120.9638514 14.6349599, 120.9627449 14.6341878, 120.9626827 14.6343193))"
,,hospital,,,"POLYGON ((120.9628831 14.6351267, 120.9627279 14.6350632, 120.9626438 14.6352557, 120.962799 14.6353192, 120.9628831 14.6351267))"
6914542985,clinic,,,Terencio medical,POINT (120.974023 14.638046200000002)
,hospital,,hospital,Martinez Hospital,"POLYGON ((120.976102 14.6383788, 120.975704 14.6383868, 120.9757115 14.638733, 120.9761096 14.6387249, 120.976102 14.6383788))"
,,hospital,,,"POLYGON ((120.9760781 14.6387202, 120.9760733 14.6384417, 120.9759539 14.6384436, 120.9759587 14.6387221, 120.9760781 14.6387202))"
11171166541,doctors,,,M & S Dental and Medical Clinic,POINT (120.975408 14.642956300000002)
,,hospital,,,"POLYGON ((120.9146035 14.483385, 120.9145967 14.4832349, 120.9143695 14.4832445, 120.9143763 14.4833946, 120.9146035 14.483385))"
,,hospital,,,"POLYGON ((120.9147706 14.4834806, 120.9147663 14.4833825, 120.9146234 14.4833884, 120.9146277 14.4834865, 120.9147706 14.4834806))"
,,hospital,,,"POLYGON ((120.9144909 14.4836662, 120.9144707 14.4834096, 120.914365 14.4834174, 120.9143852 14.483674, 120.9144909 14.4836662))"
,,hospital,,,"POLYGON ((120.9142464 14.4834745, 120.9141729 14.4834753, 120.9141748 14.4836254, 120.9142484 14.4836245, 120.9142464 14.4834745))"
,,hospital,,,"POLYGON ((120.9141428 14.4835237, 120.9139091 14.4835034, 120.9138984 14.4836191, 120.9141321 14.4836394, 120.9141428 14.4835237))"
,,hospital,,,"POLYGON ((120.9147999 14.4837187, 120.9147846 14.4836031, 120.9145532 14.4836318, 120.9145685 14.4837474, 120.9147999 14.4837187))"
,,hospital,,,"POLYGON ((120.914172 14.483732, 120.9142473 14.4837342, 120.9142486 14.4836894, 120.9141734 14.4836872, 120.914172 14.483732))"
,,hospital,,,"POLYGON ((120.9143405 14.4836731, 120.9142552 14.4836707, 120.9142518 14.4837804, 120.9143372 14.4837829, 120.9143405 14.4836731))"
597116607,hospital,,,Tawiran Public Clinic,POINT (120.91102930000001 14.744504200000002)
,,hospital,,,"POLYGON ((120.8799403 14.7928856, 120.8799434 14.7928137, 120.8796587 14.7928021, 120.8796556 14.792874, 120.8799403 14.7928856))"
11171134166,doctors,,,,POINT (120.9743468 14.6447341)
9912816992,doctors,,,HJS-GMMCC Medical Clinic,POINT (120.9563459 14.6449096)
4322318190,clinic,,,Godsend Maternity Clinic,POINT (120.97533890000001 14.6451758)
6643035486,doctors,,,Toreja Medical Clinic,POINT (120.9560026 14.645444500000002)
,hospital,yes,hospital,Caloocan City Medical Center South,"POLYGON ((120.9737181 14.6485924, 120.9737303 14.6485373, 120.9737429 14.6485396, 120.973749 14.6485131, 120.9737327 14.6485121, 120.9737449 14.6484501, 120.9735793 14.6484157, 120.9736077 14.6483056, 120.9737968 14.6483479, 120.9738293 14.6482033, 120.9735701 14.6481522, 120.9735803 14.6481148, 120.9734634 14.6480902, 120.9733665 14.6485235, 120.9737181 14.6485924))"
,clinic,yes,clinic,ALZOL CLINIC,"POLYGON ((120.9621961 14.6484271, 120.9621574 14.6483929, 120.9620918 14.6484625, 120.9621305 14.6484967, 120.9621961 14.6484271))"
,hospital,,hospital,,"POLYGON ((120.9575987 14.6491604, 120.9575376 14.6491061, 120.9574758 14.6491648, 120.9575393 14.6492197, 120.9575987 14.6491604))"
4322373590,clinic,,,Three Kings Diagnostic Clinic,POINT (120.973037 14.649319700000001)
,clinic,yes,clinic,,"POLYGON ((120.9687664 14.6507278, 120.9687547 14.6507052, 120.9687445 14.6506941, 120.9686469 14.6506757, 120.9686282 14.6507682, 120.9687535 14.6507918, 120.9687664 14.6507278))"
