osm_id,power,voltage,utility,name,geometry
5769361038,pole,,,,POINT (121.18399020000001 14.090670200000002)
5769361040,pole,,,,POINT (121.18435980000001 14.0907938)
609067913,minor_line,34500,,,"LINESTRING (121.1827799 14.0900927, 121.1830764 14.0902331, 121.183303 14.0904296, 121.1836436 14.0905544, 121.1839902 14.0906702, 121.1843598 14.0907938, 121.1847789 14.0909447, 121.1852375 14.0910897, 121.1857405 14.0913056, 121.1862045 14.0915027, 121.1865813 14.0916568, 121.1869508 14.0917953)"
17337525,plant,,,Gigasol Alaminos Solar Power Plant,"POLYGON ((121.2204963 14.0753739, 121.220417 14.0762857, 121.2202471 14.0774723, 121.2204963 14.078461, 121.2212155 14.0785489, 121.2217705 14.0780875, 121.2221244 14.0781967, 121.2227672 14.0783951, 121.2242 14.0784885, 121.2256554 14.0781149, 121.2259896 14.0776041, 121.2271279 14.0768515, 121.2251967 14.0768955, 121.2251344 14.0773294, 121.2245851 14.0773184, 121.2246474 14.0767032, 121.2272298 14.0757364, 121.2268163254953 14.075338118147869, 121.22048125019585 14.075338118147869, 121.2204963 14.0753739))"
1116378431,tower,,,,POINT (121.21288770000001 14.0766045)
1423835550,pole,,,,POINT (121.1939155 14.0770277)
1423835553,pole,,,,POINT (121.19434690000001 14.0773589)
1423835554,pole,,,,POINT (121.19330190000001 14.0773761)
1423835555,pole,,,,POINT (121.1946712 14.077630800000001)
1423835556,pole,,,,POINT (121.19513590000001 14.077945900000001)
1116378669,tower,,,,POINT (121.21292530000001 14.078280000000001)
1115497077,tower,,,,POINT (121.2129898 14.082036400000002)
5769360823,pole,,,,POINT (121.20036590000001 14.0823595)
5769360824,pole,,,,POINT (121.2008983 14.082846000000002)
5769360825,pole,,,,POINT (121.20152130000001 14.0834112)
4383704380,tower,,,,POINT (121.21332530000001 14.0850887)
1312614003,tower,,,,POINT (121.2134412 14.0851301)
1115496521,tower,,,,POINT (121.2130695 14.0852675)
1312613828,tower,,,,POINT (121.21578740000001 14.085411800000001)
1312613992,tower,,,,POINT (121.21799390000001 14.0856884)
1312613857,tower,,,,POINT (121.2205873 14.0860575)
1312613898,tower,,,,POINT (121.22892850000001 14.0862265)
1312614040,tower,,,,POINT (121.21774250000001 14.086232)
1312613902,tower,,,,POINT (121.22496530000001 14.086349700000001)
1312614041,tower,,,,POINT (121.2252098 14.086349700000001)
4383704381,tower,,,,POINT (121.2285281 14.086354400000001)
1312614017,tower,,,,POINT (121.22689310000001 14.0863662)
1312613876,tower,,,,POINT (121.2261538 14.0863662)
1312613893,tower,,,,POINT (121.2277234 14.0863662)
4383704382,tower,,,,POINT (121.21304900000001 14.0866302)
1312613939,tower,,,,POINT (121.22140060000001 14.086861800000001)
1312613981,tower,,,,POINT (121.21574740000001 14.0869411)
1312613963,tower,,,,POINT (121.22426600000001 14.0870394)
116428209,line,,,,"LINESTRING (121.2289195 14.0878822, 121.2289285 14.0862265, 121.2285281 14.0863544, 121.2277234 14.0863662, 121.2268931 14.0863662, 121.2261538 14.0863662, 121.2252098 14.0863497, 121.2249653 14.0863497, 121.224266 14.0870394, 121.2242526 14.0875389, 121.2242392 14.0876877, 121.2242414 14.08794, 121.2242419 14.0880025)"
1312614030,portal,,,,POINT (121.22425260000001 14.0875389)
1312613947,tower,,,,POINT (121.2232347 14.087649)
4383704384,portal,,,,POINT (121.22423920000001 14.0876877)
1312613938,tower,,,,POINT (121.21374560000001 14.087718500000001)
1312613945,tower,,,,POINT (121.2225868 14.087787800000001)
6169806807,tower,,,,POINT (121.22317670000001 14.0878528)
1312613832,tower,,,,POINT (121.2289195 14.087882200000001)
4383704490,portal,,,,POINT (121.22424190000001 14.088002500000002)
1115496580,tower,,,,POINT (121.21258830000001 14.0880205)
116428214,line,230000,,,"LINESTRING (121.2244752 14.0876084, 121.223839 14.0876138, 121.2232347 14.087649, 121.2205873 14.0860575, 121.2179939 14.0856884, 121.2157874 14.0854118, 121.2134412 14.0851301, 121.2133253 14.0850887, 121.213049 14.0866302, 121.2128631 14.0883019, 121.2125864 14.0895488, 121.2125636 14.0905832, 121.2126524 14.0912763)"
1312613948,tower,,,,POINT (121.2128631 14.088301900000001)
4383704491,tower,,,,POINT (121.21315100000001 14.088476)
116428207,line,230000,,,"LINESTRING (121.2245182 14.0879401, 121.2244591 14.0879427, 121.2242414 14.08794, 121.2241561 14.0879401, 121.2238449 14.0879401, 121.2231767 14.0878528, 121.2225868 14.0877878, 121.2214006 14.0868618, 121.2177425 14.086232, 121.2157474 14.0869411, 121.2137456 14.0877185, 121.213151 14.088476, 121.2128428 14.0890855, 121.2127543 14.0895343, 121.2126869 14.0906716, 121.2128208 14.091279)"
13088522,plant,,,Makban Geothermal Plant B,"MULTIPOLYGON (((121.223489 14.0867034, 121.2235 14.0888038, 121.22699 14.0888032, 121.2269804 14.0898924, 121.2275894 14.0898885, 121.2277953 14.0899451, 121.2285681 14.0899044, 121.2286463 14.0866727, 121.223489 14.0867034)), ((121.2148296 14.0908771, 121.2162233 14.0908934, 121.2162297 14.0899145, 121.2148403 14.0898989, 121.2148296 14.0908771)), ((121.2119512 14.0894452, 121.211958 14.091109, 121.2144343 14.0910995, 121.2144276 14.0894358, 121.2119512 14.0894452)))"
1312614052,tower,,,,POINT (121.2128428 14.089085500000001)
1312613961,tower,,,,POINT (121.21275430000001 14.0895343)
4383704492,tower,,,,POINT (121.21289080000001 14.0895387)
1312613970,tower,,,,POINT (121.2125864 14.089548800000001)
4383704493,tower,,,,POINT (121.2130759 14.089840500000001)
4383704494,tower,,,,POINT (121.21306240000001 14.0900707)
4383704495,tower,,,,POINT (121.21306510000001 14.090333500000002)
4383704496,tower,,,,POINT (121.21256360000001 14.090583200000001)
4383704497,tower,,,,POINT (121.2129283 14.090588400000001)
4383704498,tower,,,,POINT (121.21277810000001 14.090591000000002)
4383704499,tower,,,,POINT (121.21268690000001 14.0906716)
1115497089,tower,,,,POINT (121.2121991 14.090738100000001)
440602370,line,230000,,,"LINESTRING (121.2130759 14.0898405, 121.2128908 14.0895387, 121.2127781 14.090591, 121.2129955 14.0912818, 121.2129876 14.091568, 121.2129822 14.0917664, 121.2129738 14.0920714)"
440602362,line,230000,,,"LINESTRING (121.2123352 14.0912713, 121.2121991 14.0907381)"
440602360,line,230000,,,"LINESTRING (121.2121991 14.0907381, 121.2124782 14.0912736)"
440602371,line,230000,,,"LINESTRING (121.2130624 14.0900707, 121.2130651 14.0903335, 121.2129283 14.0905884, 121.2131562 14.0912843, 121.2131562 14.0915679, 121.2131563 14.0917654, 121.2131563 14.0920713)"
440602358,portal,,,,"LINESTRING (121.2122497 14.09127, 121.2123352 14.0912713, 121.2124025 14.0912724, 121.2124782 14.0912736, 121.2125851 14.0912753, 121.2126524 14.0912763, 121.2127432 14.0912778, 121.2128208 14.091279, 121.2129178 14.0912805, 121.2129955 14.0912818, 121.2130732 14.091283, 121.2131562 14.0912843, 121.2132395 14.0912856)"
440602369,line,230000,,,"LINESTRING (121.2122551 14.0914027, 121.2123308 14.091402, 121.2124781 14.0914006, 121.2126516 14.0913991, 121.21282 14.0913975, 121.2134004 14.0913923)"
6169806809,tower,,,,POINT (121.2135918 14.091595000000002)
440602364,portal,,,,"LINESTRING (121.2134111 14.0914898, 121.21341 14.0915687, 121.2134085 14.0916538, 121.2134065 14.0917641, 121.2134058 14.0918202)"
440602356,portal,,,,"LINESTRING (121.2122363 14.0916563, 121.2123223 14.0916561, 121.212408 14.0916559, 121.2124779 14.0916558, 121.2125716 14.0916556, 121.21265 14.0916554, 121.2127352 14.0916552, 121.2128182 14.091655, 121.2129095 14.0916548, 121.2130705 14.0916545, 121.2132368 14.0916541, 121.2134085 14.0916538)"
1115496680,tower,,,,POINT (121.2137357 14.091665)
440602365,line,230000,,,"LINESTRING (121.2123087 14.0920631, 121.2123193 14.0917474, 121.2123223 14.0916561, 121.2123308 14.091402, 121.2123352 14.0912713)"
440602367,line,230000,,,"LINESTRING (121.2124782 14.0912736, 121.2124781 14.0914006, 121.2124779 14.0916558, 121.2124778 14.0917565, 121.2124776 14.0920652)"
98564126,line,230000,,,"LINESTRING (121.2126524 14.0912763, 121.2126516 14.0913991, 121.21265 14.0916554, 121.2126493 14.0917643, 121.2126477 14.0920075, 121.2126473 14.0920673)"
98564125,line,230000,,,"LINESTRING (121.2128208 14.091279, 121.21282 14.0913975, 121.2128182 14.091655, 121.2128157 14.0920101, 121.2128153 14.0920694)"
5769360972,pole,,,,POINT (121.1869508 14.091795300000001)
6169806810,tower,,,,POINT (121.21361230000001 14.091828900000001)
440602368,line,230000,,,"LINESTRING (121.2128908 14.0915679, 121.2129876 14.091568, 121.2131562 14.0915679, 121.21341 14.0915687, 121.2135918 14.091595, 121.2137357 14.091665, 121.2138903 14.0924471)"
440602363,line,,,,"LINESTRING (121.2122605 14.0919997, 121.2126477 14.0920075, 121.2128157 14.0920101, 121.213387 14.0920153)"
440602357,portal,,,,"LINESTRING (121.2122283 14.0920621, 121.2123087 14.0920631, 121.2123813 14.092064, 121.2124776 14.0920652, 121.2125583 14.0920662, 121.2126473 14.0920673, 121.2127352 14.0920684, 121.2128153 14.0920694, 121.2128774 14.0920702, 121.2129738 14.0920714, 121.2130705 14.0920726, 121.2131563 14.0920713, 121.2132395 14.0920687)"
440602366,line,230000,,,"LINESTRING (121.2138903 14.0924471, 121.2136123 14.0918289, 121.2134065 14.0917641, 121.2131563 14.0917654, 121.2129822 14.0917664, 121.2128935 14.0917669)"
,substation,230000;69000,,Bay Substation,"POLYGON ((121.2116857 14.091217, 121.2116861 14.0912804, 121.2116865 14.0913517, 121.2115931 14.0913601, 121.2114192 14.0916946, 121.2121693 14.0923574, 121.2121834 14.0923698, 121.2121964 14.0924074, 121.212828 14.0929181, 121.2129355 14.0930472, 121.2133598 14.0925013, 121.2135879 14.0921586, 121.2136062 14.0912233, 121.2116857 14.091217))"
1115496701,tower,,,,POINT (121.2135432 14.092141600000001)
440602359,line,230000,,,"LINESTRING (121.2126473 14.0920673, 121.2126956 14.0925302)"
440602361,line,230000,,,"LINESTRING (121.2128153 14.0920694, 121.2126956 14.0925302)"
5659704675,pole,,,,POINT (121.1911055 14.092410600000001)
4813986834,tower,,,,POINT (121.2138903 14.092447100000001)
1115497035,pole,,,,POINT (121.2126956 14.0925302)
5659704676,pole,,,,POINT (121.1914562 14.0925556)
1112459173,line,0,,,"LINESTRING (121.2135432 14.0921416, 121.2142542 14.0930962)"
5659704677,pole,,,,POINT (121.19178550000001 14.092695500000001)
5659704678,pole,,,,POINT (121.1920862 14.0928207)
1152380901,pole,,,,POINT (121.30414710000001 14.093195600000001)
1152380932,pole,,,,POINT (121.3038355 14.093783)
1152380884,pole,,,,POINT (121.30341480000001 14.094289400000001)
1474006170,pole,,,,POINT (121.30319420000001 14.0947437)
1152380766,pole,,,,POINT (121.302908 14.095460200000002)
1152380881,pole,,,,POINT (121.30276540000001 14.095841700000001)
7555411473,pole,,,,POINT (121.148565 14.0763654)
7555411462,pole,,,,POINT (121.1484575 14.077165)
7555411474,pole,,,,POINT (121.1483585 14.077966000000002)
7555411476,pole,,,,POINT (121.14825390000001 14.078768)
7555411475,pole,,,,POINT (121.14813550000001 14.079543900000001)
807946177,line,69000,,,"LINESTRING (121.1476142 14.083393, 121.1476732 14.0826386, 121.1477309 14.0818795, 121.1477852 14.0810041, 121.1480154 14.0803189, 121.1481355 14.0795439, 121.1482539 14.078768, 121.1483585 14.077966, 121.1484575 14.077165, 121.148565 14.0763654)"
7555411481,pole,,,,POINT (121.1480154 14.080318900000002)
1423835564,pole,,,,POINT (121.19579560000001 14.078368600000001)
1423835567,pole,,,,POINT (121.19655250000001 14.0791052)
1423835569,pole,,,,POINT (121.1968295 14.079361100000002)
1423835571,pole,,,,POINT (121.19709890000001 14.079675700000001)
1474006118,pole,,,,POINT (121.19754390000001 14.079918900000001)
128969980,line,69000,,,"LINESTRING (121.2015213 14.0834112, 121.2008983 14.082846, 121.2003659 14.0823595, 121.1998551 14.0817589, 121.1992927 14.0811556, 121.1986632 14.0808443, 121.1980739 14.0804991, 121.1975439 14.0799189, 121.1970989 14.0796757, 121.1968295 14.0793611, 121.1965525 14.0791052, 121.1957956 14.0783686, 121.1951359 14.0779459, 121.1949046 14.0778229, 121.1946712 14.0776308, 121.1943469 14.0773589, 121.1939155 14.0770277, 121.1933019 14.0773761)"
1474006123,pole,,,,POINT (121.19807390000001 14.0804991)
1474006125,pole,,,,POINT (121.19866320000001 14.0808443)
1474006128,pole,,,,POINT (121.1992927 14.0811556)
1474006129,pole,,,,POINT (121.19985510000001 14.0817589)
7472566543,pole,,,,POINT (121.13490660000001 14.108911200000001)
7472566542,pole,,,,POINT (121.13536250000001 14.1089385)
7472566544,pole,,,,POINT (121.13446270000001 14.109084200000002)
7472566541,pole,,,,POINT (121.13577090000001 14.1091779)
7472566545,pole,,,,POINT (121.13398660000001 14.109382100000001)
7472566540,pole,,,,POINT (121.13621680000001 14.1095193)
7472566536,pole,,,,POINT (121.1370342 14.1095407)
5769361041,pole,,,,POINT (121.18477890000001 14.090944700000001)
5769360976,pole,,,,POINT (121.18523750000001 14.091089700000001)
5769360975,pole,,,,POINT (121.18574050000001 14.0913056)
5769360974,pole,,,,POINT (121.1862045 14.091502700000001)
5769360973,pole,,,,POINT (121.18658130000001 14.0916568)
1107046075,tower,,,,POINT (121.1866234 14.097612300000002)
1107046072,tower,,,,POINT (121.1831257 14.0982964)
5759515972,pole,,,,POINT (121.17132830000001 14.0991809)
5759515975,pole,,,,POINT (121.1722268 14.0995597)
607809041,minor_line,34500,,,"LINESTRING (121.1713283 14.0991809, 121.1722268 14.0995597, 121.1726228 14.0997164, 121.1730519 14.099893, 121.1734992 14.1000797)"
7555411480,pole,,,,POINT (121.1477852 14.081004100000001)
7555411479,pole,,,,POINT (121.14773090000001 14.081879500000001)
7555411477,pole,,,,POINT (121.14767320000001 14.082638600000001)
7555411478,pole,,,,POINT (121.1476142 14.083393000000001)
,substation,,,,"POLYGON ((121.1430047 14.1089778, 121.1430439 14.1090055, 121.1430835 14.1089427, 121.1430443 14.1089151, 121.1430047 14.1089778))"
1107046100,tower,,,,POINT (121.16033780000001 14.1182589)
1076608967,tower,,,,POINT (121.1577647 14.1205128)
5769360617,pole,,,,POINT (121.16090390000001 14.120737700000001)
5769360616,pole,,,,POINT (121.1607429 14.121099300000001)
5769360615,pole,,,,POINT (121.16038520000001 14.1212063)
5759515974,pole,,,,POINT (121.17262280000001 14.0997164)
5759515973,pole,,,,POINT (121.1730519 14.099893000000002)
8359463379,pole,,,,POINT (121.17349920000001 14.1000797)
1107046088,tower,,,,POINT (121.1805044 14.1006356)
1107046108,tower,,,,POINT (121.177874 14.102926900000002)
1107046064,tower,,,,POINT (121.1752867 14.1051911)
1107046109,tower,,,,POINT (121.17281460000001 14.1073289)
5759515940,pole,,,,POINT (121.1640742 14.108012500000001)
5759515939,pole,,,,POINT (121.16449270000001 14.1084534)
5759515938,pole,,,,POINT (121.16507870000001 14.1087968)
7472566537,pole,,,,POINT (121.1371472 14.1096383)
7472566546,pole,,,,POINT (121.13351720000001 14.109686400000001)
,substation,69000;13800,,,"POLYGON ((121.1370013 14.1101341, 121.1373151 14.1097881, 121.1370172 14.1095012, 121.1366927 14.1098881, 121.1370013 14.1101341))"
798992094,portal,,,,"LINESTRING (121.1368579 14.1097979, 121.136892 14.1098233, 121.1369236 14.1098467)"
798992095,portal,,,,"LINESTRING (121.1369853 14.1098191, 121.1370099 14.1098377, 121.1370336 14.1098555)"
798992096,portal,,,,"LINESTRING (121.1368056 14.1098789, 121.1368384 14.1099033, 121.1368713 14.1099277)"
7472566539,pole,,,,POINT (121.13672910000001 14.1099381)
798992093,portal,,,,"LINESTRING (121.1368699 14.1099387, 121.1369047 14.1099645, 121.1369403 14.1099908)"
7472566547,pole,,,,POINT (121.13306250000001 14.109973900000002)
798992097,line,69000,,,"LINESTRING (121.1367077 14.1101507, 121.1369047 14.1099645, 121.1370099 14.1098377, 121.1371472 14.1096383, 121.1370342 14.1095407, 121.1367291 14.1099381, 121.1362168 14.1095193, 121.1357709 14.1091779, 121.1353625 14.1089385, 121.1349066 14.1089112, 121.1344627 14.1090842, 121.1339866 14.1093821, 121.1335172 14.1096864, 121.1330625 14.1099739, 121.1326696 14.1102184, 121.1322807 14.1104681, 121.131885 14.1107126, 121.1315431 14.1109233, 121.1315551 14.1111392, 121.1316316 14.1112498, 121.1317161 14.1112095)"
7472566525,pole,,,,POINT (121.13664460000001 14.1100896)
7472566535,pole,,,,POINT (121.1367077 14.1101507)
7472566548,pole,,,,POINT (121.13266960000001 14.1102184)
7472566555,pole,,,,POINT (121.13691290000001 14.1103263)
7472566549,pole,,,,POINT (121.13228070000001 14.1104681)
7472566556,pole,,,,POINT (121.13724540000001 14.1105917)
7472566550,pole,,,,POINT (121.13188500000001 14.110712600000001)
7472566557,pole,,,,POINT (121.1375955 14.1108934)
7472566551,pole,,,,POINT (121.1315431 14.110923300000001)
7472566552,pole,,,,POINT (121.13155510000001 14.1111392)
7472566554,pole,,,,POINT (121.1317161 14.111209500000001)
7472566558,pole,,,,POINT (121.13791060000001 14.1112303)
7472566553,pole,,,,POINT (121.1316316 14.111249800000001)
798992098,line,69000,,,"LINESTRING (121.1415142 14.1122526, 121.1412218 14.1123943, 121.1407363 14.1125777, 121.14033 14.1127325, 121.1399236 14.1129809, 121.1395494 14.1131344, 121.1392933 14.1130238, 121.1390291 14.1126649, 121.1387689 14.1123176, 121.1385584 14.1120094, 121.138203 14.1115632, 121.1379106 14.1112303, 121.1375955 14.1108934, 121.1372454 14.1105917, 121.1369129 14.1103263, 121.1367077 14.1101507, 121.1366446 14.1100896, 121.1368384 14.1099033, 121.136875 14.1098486, 121.136892 14.1098233)"
7472566559,pole,,,,POINT (121.138203 14.1115632)
7472566560,pole,,,,POINT (121.13855840000001 14.112009400000002)
7472566568,pole,,,,POINT (121.1415142 14.112252600000001)
7472566561,pole,,,,POINT (121.1387689 14.1123176)
7472566567,pole,,,,POINT (121.14122180000001 14.1123943)
7472566566,pole,,,,POINT (121.14073630000001 14.112577700000001)
607809024,minor_line,34500,,,"LINESTRING (121.1640742 14.1080125, 121.1644927 14.1084534, 121.1650787 14.1087968, 121.1657151 14.1090823, 121.1662173 14.1094718, 121.1666518 14.1094718, 121.1669482 14.1095921, 121.1674337 14.1097293)"
5759515947,pole,,,,POINT (121.16571510000001 14.1090823)
1107046104,tower,,,,POINT (121.1703423 14.1094667)
5759515946,pole,,,,POINT (121.16665180000001 14.109471800000001)
5759515943,pole,,,,POINT (121.16621730000001 14.109471800000001)
5759515945,pole,,,,POINT (121.16694820000001 14.1095921)
5759515944,pole,,,,POINT (121.1674337 14.109729300000001)
1107046087,tower,,,,POINT (121.16785320000001 14.111625700000001)
1107046077,tower,,,,POINT (121.1654017 14.1137744)
1107046096,tower,,,,POINT (121.1628584 14.116032200000001)
5659704679,pole,,,,POINT (121.19241450000001 14.092964700000001)
1115496672,tower,,,,POINT (121.21425420000001 14.093096200000002)
5659704680,pole,,,,POINT (121.1927605 14.093113)
1115496813,pole,,,,POINT (121.2121187 14.0931592)
6169806808,tower,,,,POINT (121.2151542 14.093265200000001)
5659704681,pole,,,,POINT (121.19296430000001 14.093308100000002)
1115496538,tower,,,,POINT (121.20817770000001 14.093431800000001)
1115496581,pole,,,,POINT (121.21147160000001 14.0935222)
