latitude,longitude,value
8.662500000000009,126.14583333333331,0.0
8.662500000000009,126.15416666666664,0.0
8.670833333333334,126.00416666666666,16281.844303643104
8.670833333333334,126.0125,12848.673232577745
8.670833333333334,126.02083333333331,6497.325850480675
8.670833333333334,126.02916666666664,5872.504017738183
8.670833333333334,126.03749999999997,7321.016919291917
8.670833333333334,126.04583333333336,11537.66195519932
8.670833333333334,126.05416666666667,11538.367938655098
8.670833333333334,126.0625,11493.09170681441
8.670833333333334,126.07083333333333,9656.978129479665
8.670833333333334,126.07916666666664,10409.6365468194
8.670833333333334,126.08749999999998,70472.78137737987
8.670833333333334,126.0958333333333,40465.34035909741
8.670833333333334,126.10416666666669,74527.37043238306
8.670833333333334,126.1125,37400.32831405722
8.670833333333334,126.12083333333334,58368.256309787874
8.670833333333334,126.12916666666666,35667.15153697141
8.670833333333334,126.1375,7446.759506531935
8.670833333333334,126.14583333333331,1705.3298269808167
8.670833333333334,126.15416666666664,44.24810403681457
8.670833333333334,126.16249999999997,0.0
8.670833333333334,126.17083333333336,0.0
8.679166666666674,126.00416666666666,11161.74845732328
8.679166666666674,126.0125,8871.709579906728
8.679166666666674,126.02083333333331,6078.048579518256
8.679166666666674,126.02916666666664,6412.604684075544
8.679166666666674,126.03749999999997,6741.368572583604
8.679166666666674,126.04583333333336,8039.976603123338
8.679166666666674,126.05416666666667,9270.010317439366
8.679166666666674,126.0625,9581.73920336494
8.679166666666674,126.07083333333333,8752.03025593557
8.679166666666674,126.07916666666664,17287.579509950232
8.679166666666674,126.08749999999998,25739.50376294333
8.679166666666674,126.0958333333333,21005.805268817843
8.679166666666674,126.10416666666669,13832.4019260205
8.679166666666674,126.1125,7787.897646129603
8.679166666666674,126.12083333333334,6591.308007003912
8.679166666666674,126.12916666666666,6591.309267688655
8.679166666666674,126.1375,6591.30674631917
8.679166666666674,126.14583333333331,6591.309267688655
8.679166666666674,126.15416666666664,5748.741966228568
8.679166666666674,126.16249999999997,3962.0478611406047
8.679166666666674,126.17083333333336,1879.2056728591224
8.679166666666674,126.17916666666667,0.0
8.6875,126.00416666666666,5173.824339016333
8.6875,126.0125,5426.3382322462185
8.6875,126.02083333333331,5597.200096076489
8.6875,126.02916666666664,5612.763249222151
8.6875,126.03749999999997,5739.693401489565
8.6875,126.04583333333336,6043.022975318505
8.6875,126.05416666666667,6345.075475503332
8.6875,126.0625,6497.305049182424
8.6875,126.07083333333333,6560.763506721234
8.6875,126.07916666666664,6591.161137231416
8.6875,126.08749999999998,6591.159246204302
8.6875,126.0958333333333,6591.161137231416
8.6875,126.10416666666669,6591.159876546673
8.6875,126.1125,6591.161137231416
8.6875,126.12083333333334,6591.159876546673
8.6875,126.12916666666666,6591.161137231416
8.6875,126.1375,6591.159246204302
