value,latitude,longitude,region_id
1298.359990816658,7.895833333333344,116.99583333333334,608
1298.386543989046,7.887500000000002,116.99583333333334,608
1298.4124668190627,7.879166666666678,116.99583333333334,608
1975.4546981348954,7.870833333333337,116.99583333333334,608
2130.5953504699187,7.862500000000012,116.99583333333334,608
1917.4986567401425,7.854166666666671,116.99583333333334,608
494.68571977860375,7.845833333333331,116.99583333333334,608
5568.00389812587,8.104166666666671,117.00416666666666,608
2610.1489530955864,8.045833333333334,117.00416666666666,608
4087.137098512844,8.037500000000009,117.00416666666666,608
4087.221249219403,8.029166666666669,117.00416666666666,608
4087.304454412405,8.020833333333343,117.00416666666666,608
4112.3750615433255,8.012500000000003,117.00416666666666,608
4203.453861104677,8.004166666666679,117.00416666666666,608
4215.892091944969,7.995833333333337,117.00416666666666,608
4215.978133678642,7.987500000000012,117.00416666666666,608
4216.064490583501,7.979166666666671,117.00416666666666,608
4216.149901974803,7.970833333333331,117.00416666666666,608
4214.30362916947,7.962500000000006,117.00416666666666,608
1736.460545668739,7.954166666666667,117.00416666666666,608
1661.8076803736676,7.94583333333334,117.00416666666666,608
1661.8414036905285,7.9375,117.00416666666666,608
1661.8749694217965,7.929166666666673,117.00416666666666,608
1661.9086927386572,7.920833333333333,117.00416666666666,608
1507.3903459096307,7.912500000000008,117.00416666666666,608
1298.3343831578266,7.904166666666669,117.00416666666666,608
1298.3601484022506,7.895833333333344,117.00416666666666,608
1298.3866227818426,7.887500000000002,117.00416666666666,608
1328.3608208041508,7.879166666666678,117.00416666666666,608
2116.3426791140428,7.870833333333337,117.00416666666666,608
2130.595508055511,7.862500000000012,117.00416666666666,608
2130.638844093533,7.854166666666671,117.00416666666666,608
2612.3902929820865,7.845833333333331,117.00416666666666,608
5298.490931828664,7.837500000000006,117.00416666666666,608
5298.596199004659,7.829166666666667,117.00416666666666,608
5298.702096523025,7.82083333333334,117.00416666666666,608
5228.223515995829,7.8125,117.00416666666666,608
624.7680172625478,7.804166666666673,117.00416666666666,608
5554.988588844719,8.112500000000011,117.0125,608
5568.002637441128,8.104166666666671,117.0125,608
5552.704228091383,8.095833333333331,117.0125,608
4086.967536414983,8.054166666666674,117.0125,608
4087.0516871215423,8.045833333333334,117.0125,608
4087.1355226569153,8.037500000000009,117.0125,608
4087.2199885346613,8.029166666666669,117.0125,608
4087.303193727663,8.020833333333343,117.0125,608
4087.387659605408,8.012500000000003,117.0125,608
4258.536329214588,8.004166666666679,117.0125,608
6156.6686621122535,7.995833333333337,117.0125,608
5857.302681113609,7.987500000000012,117.0125,608
6897.934271434384,7.979166666666671,117.0125,608
8227.261407093629,7.970833333333331,117.0125,608
6191.569458522501,7.962500000000006,117.0125,608
1676.472122883549,7.954166666666667,117.0125,608
1661.8072076168896,7.94583333333334,117.0125,608
1661.8409309337505,7.9375,117.0125,608
1661.874654250611,7.929166666666673,117.0125,608
1661.9083775674717,7.920833333333333,117.0125,608
1428.7013984115756,7.912500000000008,117.0125,608
1298.3339891938444,7.904166666666669,117.0125,608
1298.359833231065,7.895833333333344,117.0125,608
1298.3863864034531,7.887500000000002,117.0125,608
1484.985771837827,7.879166666666678,117.0125,608
2130.5524871886746,7.870833333333337,117.0125,608
2130.5953504699187,7.862500000000012,117.0125,608
2130.6383713367545,7.854166666666671,117.0125,608
2892.339207577373,7.845833333333331,117.0125,608
5298.489040801549,7.837500000000006,117.0125,608
5298.594307977544,7.829166666666667,117.0125,608
4759.289133712676,7.82083333333334,117.0125,608
5210.264431497124,7.8125,117.0125,608
2557.228559318995,7.804166666666673,117.0125,608
5003.320509652922,8.120833333333337,117.02083333333331,608
5567.888545471936,8.112500000000011,117.02083333333331,608
5568.00389812587,8.104166666666671,117.02083333333331,608
5568.118620437434,8.095833333333331,117.02083333333331,608
5568.2333427489975,8.087500000000006,117.02083333333331,608
5568.348695402933,8.079166666666666,117.02083333333331,608
3854.9192841229997,8.0625,117.02083333333331,608
4086.9687970997247,8.054166666666674,117.02083333333331,608
4087.052947806285,8.045833333333334,117.02083333333331,608
4087.137098512844,8.037500000000009,117.02083333333331,608
4087.221249219403,8.029166666666669,117.02083333333331,608
4087.304454412405,8.020833333333343,117.02083333333331,608
4087.388289947779,8.012500000000003,117.02083333333331,608
6202.553174341179,8.004166666666679,117.02083333333331,608
8668.122861531698,7.995833333333337,117.02083333333331,608
8668.298727053269,7.987500000000012,117.02083333333331,608
14427.936791510912,7.979166666666671,117.02083333333331,608
23460.5286548266,7.970833333333331,117.02083333333331,608
19334.447428763266,7.962500000000006,117.02083333333331,608
2147.288549901602,7.954166666666667,117.02083333333331,608
2122.0893529269515,7.94583333333334,117.02083333333331,608
2082.190099098445,7.9375,117.02083333333331,608
2042.2887966572328,7.929166666666673,117.02083333333331,608
2002.3860759456848,7.920833333333333,117.02083333333331,608
2119.2269682191973,7.912500000000008,117.02083333333331,608
2048.033106686249,7.904166666666669,117.02083333333331,608
1945.0969367796927,7.895833333333344,117.02083333333331,608
1842.1577727468741,7.887500000000002,117.02083333333331,608
1968.0396656509345,7.879166666666678,117.02083333333331,608
2236.7831414984626,7.870833333333337,117.02083333333331,608
2168.3539616057283,7.862500000000012,117.02083333333331,608
2130.7291406382114,7.854166666666671,117.02083333333331,608
3172.289067686217,7.845833333333331,117.02083333333331,608
5298.490301486292,7.837500000000006,117.02083333333331,608
5298.595568662287,7.829166666666667,117.02083333333331,608
2996.2101752204626,7.82083333333334,117.02083333333331,608
1896.5629379788968,7.8125,117.02083333333331,608
2772.0043275401345,7.804166666666673,117.02083333333331,608
3142.9920149562013,8.129166666666679,117.02916666666664,608
